20 40
1289.0 1542.0 2481.0 1286.0  710.0 1340.0  707.0  186.0 1737.0 1547.0  290.0 2575.0  274.0  873.0 1386.0 2141.0 1233.0  464.0  282.0  385.0 
  15.0    8.0    1.0    6.0   43.0   48.0   58.0   22.0    5.0   98.0   36.0   94.0   18.0    4.0   26.0   98.0   99.0   95.0   67.0   93.0   54.0   81.0   36.0   11.0   79.0   42.0   43.0   53.0   49.0   24.0   25.0   86.0   12.0   35.0   41.0   29.0   82.0   34.0   61.0   56.0 
  16.0    3.0   50.0   38.0   20.0   37.0   47.0   12.0   81.0   66.0   99.0   15.0    1.0    6.0   99.0   26.0   97.0    7.0   68.0   19.0   21.0   67.0   67.0   73.0   74.0   56.0   19.0    1.0   31.0   30.0   29.0   60.0   56.0   55.0    0.0   75.0   19.0   18.0   52.0   55.0 
   0.0   27.0   39.0   83.0   94.0   62.0   65.0   59.0   32.0   61.0   28.0   96.0   27.0   12.0   48.0   64.0   89.0   26.0   63.0   24.0   69.0   79.0   73.0   77.0    7.0   54.0   89.0    2.0   67.0   89.0   70.0    4.0   89.0   17.0   71.0   56.0   31.0   11.0   86.0   44.0 
  86.0   10.0   15.0   62.0   79.0   75.0   13.0   87.0   37.0   71.0   78.0   65.0   40.0   32.0   12.0   66.0   25.0   51.0   52.0   51.0   50.0   53.0   45.0   46.0   65.0   54.0   13.0    4.0   83.0   40.0   24.0   83.0   45.0   30.0   61.0    6.0   90.0   46.0   87.0   34.0 
  87.0   38.0   38.0   64.0   46.0   42.0   82.0   29.0   84.0   21.0   40.0   81.0   21.0   49.0    4.0    9.0   43.0   29.0   27.0   74.0   94.0   81.0   20.0    6.0   74.0   42.0   44.0   97.0   29.0   56.0    3.0   93.0   45.0   69.0   40.0   88.0   45.0   24.0   29.0   20.0 
  46.0   55.0   72.0   12.0   47.0   74.0   47.0   11.0   37.0   44.0   54.0   14.0   91.0   22.0   62.0   79.0   75.0   43.0   86.0   51.0   60.0   44.0    9.0   86.0   43.0   78.0   99.0   65.0   68.0   36.0   25.0   18.0   38.0   64.0   83.0   36.0   42.0   81.0    6.0   97.0 
  31.0    5.0   79.0    7.0   28.0   86.0   92.0   22.0   15.0   93.0   37.0   75.0   78.0   63.0   46.0    9.0   56.0   82.0   75.0   40.0   83.0   30.0   50.0    0.0   35.0   29.0    6.0   83.0   71.0   80.0   36.0   86.0   76.0   13.0   31.0   54.0   10.0   25.0   26.0   26.0 
  27.0   37.0   47.0   27.0   45.0   55.0   55.0   24.0   36.0   13.0   61.0    9.0   39.0   79.0   91.0   89.0   59.0   66.0   71.0    1.0   36.0    1.0   95.0   80.0   11.0   94.0   96.0   27.0   97.0    7.0   11.0   81.0   51.0   21.0   54.0   84.0   35.0    7.0   81.0   52.0 
  24.0   23.0   30.0   83.0   56.0   12.0   91.0   86.0   76.0    4.0   54.0   35.0   83.0   49.0   23.0   12.0   86.0   42.0   59.0   45.0   95.0   14.0   71.0   95.0   16.0   28.0   10.0   50.0   45.0   72.0   63.0   21.0   59.0   53.0   49.0   36.0   13.0   94.0    7.0   31.0 
   2.0   17.0   33.0   13.0   86.0    1.0   92.0   41.0   43.0    2.0   11.0    2.0   61.0   45.0   56.0   47.0   62.0   59.0   38.0   87.0   25.0   96.0   32.0   18.0    4.0   47.0   98.0   35.0   42.0   68.0   97.0   53.0   99.0   88.0   11.0   26.0   60.0   38.0   64.0   63.0 
  94.0   25.0   44.0   28.0   40.0   41.0   10.0   51.0    1.0   71.0   92.0   33.0   25.0    5.0   59.0   32.0   39.0   85.0   85.0   38.0   99.0   56.0   92.0    9.0   30.0    3.0   94.0   21.0   69.0    0.0   40.0    7.0   14.0   52.0   58.0    4.0   59.0   37.0   99.0   93.0 
  48.0   52.0   75.0   77.0    9.0   25.0   23.0   19.0   16.0   18.0   96.0    7.0   25.0   32.0   92.0   76.0   42.0   77.0   43.0    0.0   94.0   36.0   87.0   63.0   98.0   35.0   36.0   27.0   26.0   14.0   43.0    1.0   79.0   93.0   71.0    9.0   52.0   43.0   65.0   61.0 
  54.0   97.0   60.0   39.0   81.0   92.0   48.0    0.0   61.0   14.0   59.0   18.0   49.0   28.0   22.0   54.0   22.0   36.0   88.0   49.0   75.0   70.0   23.0   23.0   18.0   85.0    3.0   65.0   68.0   53.0    7.0   30.0   40.0   58.0   11.0   30.0   45.0   91.0   83.0   29.0 
  51.0   51.0   48.0   77.0   73.0   26.0   65.0   28.0   83.0   34.0    6.0   93.0   33.0   19.0   74.0   53.0   33.0   23.0   91.0   95.0   73.0   14.0   19.0   42.0   41.0   95.0   76.0   62.0   38.0   30.0   55.0   93.0    5.0   60.0   45.0   58.0   33.0   22.0   45.0   87.0 
  72.0   67.0   44.0   96.0   87.0   69.0   71.0   74.0   91.0   42.0   77.0   89.0   23.0   78.0   38.0    5.0    9.0    1.0   89.0   46.0    3.0   16.0   68.0   34.0   36.0   51.0   58.0   39.0   58.0    2.0   35.0   15.0   78.0   72.0    6.0   53.0   14.0   21.0   57.0   19.0 
  49.0   25.0   21.0   28.0   41.0   83.0   20.0   18.0    7.0   55.0   41.0   12.0   45.0   45.0   68.0   32.0   65.0    4.0   29.0   21.0   57.0   89.0   69.0   20.0   63.0   40.0   18.0   34.0   41.0   44.0   56.0    1.0   38.0    6.0   88.0   57.0   57.0   15.0    8.0   14.0 
  56.0   77.0   60.0    0.0   62.0    0.0   17.0   24.0   63.0   92.0   66.0   46.0   27.0   68.0   60.0   70.0   41.0   47.0   18.0    2.0    3.0   42.0   17.0   40.0   17.0   63.0   84.0   73.0   83.0   98.0   93.0   68.0   98.0   19.0   57.0   70.0   40.0   66.0   24.0   91.0 
  16.0   39.0   87.0   44.0   15.0   88.0   92.0   24.0   45.0   79.0   76.0    4.0   93.0   37.0   39.0   45.0    6.0   65.0   52.0   43.0    7.0   58.0   73.0   48.0   16.0   25.0   62.0   83.0   68.0    7.0    6.0   62.0   30.0   95.0   35.0    9.0   21.0   51.0   39.0   77.0 
   7.0   26.0   67.0    2.0   85.0   88.0   19.0   23.0   51.0   71.0   40.0   63.0    8.0   59.0   25.0   24.0   29.0   29.0   56.0   68.0   94.0   91.0   49.0   62.0   39.0   31.0   97.0   25.0   99.0   59.0   10.0   67.0   47.0   49.0   64.0   36.0   46.0   82.0   40.0   61.0 
  86.0   20.0   14.0   21.0   32.0   98.0   63.0   43.0   84.0   74.0   87.0   95.0   78.0   98.0   36.0    8.0   97.0   73.0   94.0   98.0   39.0   22.0   43.0   39.0   90.0   60.0   40.0   28.0   90.0   61.0   75.0   57.0    4.0   27.0   51.0   81.0   85.0   56.0   44.0   85.0 
  99.0
 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2

