20 40
3093.0  411.0 1470.0 3113.0  506.0 1190.0 1777.0  884.0  407.0 1646.0 1649.0  415.0  462.0 2398.0 2229.0 1518.0  868.0 1883.0 1593.0 2023.0 
  99.0   78.0   26.0   39.0   76.0   61.0   52.0   11.0   69.0   55.0   49.0   67.0   91.0    4.0   98.0   49.0   87.0   21.0   58.0   62.0   32.0   82.0   65.0   76.0   19.0   18.0   19.0   11.0   57.0   13.0   84.0   34.0   60.0   93.0   77.0   54.0   48.0   23.0   66.0   15.0 
  77.0   96.0   66.0   70.0    7.0   20.0   48.0   18.0   47.0   18.0   45.0   52.0   26.0   13.0   77.0   34.0   35.0   59.0   35.0   12.0   45.0   55.0   99.0   43.0   25.0   69.0   60.0    9.0   65.0   52.0   34.0   35.0   89.0   60.0   82.0   13.0   77.0   71.0   34.0   12.0 
  63.0   43.0   74.0   73.0   42.0   87.0   83.0   38.0   98.0   97.0   43.0    0.0    6.0   19.0   13.0   43.0   47.0   84.0   85.0    1.0   56.0   43.0   21.0    6.0   62.0   18.0    1.0   31.0   30.0   42.0   64.0   30.0   10.0    6.0   56.0   88.0   78.0   97.0   68.0   60.0 
  32.0   20.0   97.0   98.0   63.0   14.0   16.0   76.0   76.0   66.0   40.0   85.0   71.0   30.0   25.0   24.0   26.0   90.0   86.0   59.0   64.0   33.0   71.0   87.0   21.0   12.0   22.0    9.0   16.0   19.0   52.0    0.0   19.0   50.0    8.0   72.0   23.0   79.0   41.0   49.0 
  36.0   60.0   78.0   91.0    0.0   84.0   18.0    3.0    1.0   25.0   85.0   20.0   63.0   97.0   39.0   17.0   55.0   79.0   85.0   72.0   95.0    1.0   73.0   69.0   35.0   45.0   85.0   84.0   60.0   33.0   32.0   86.0   81.0   25.0   46.0   23.0   28.0   11.0   77.0   24.0 
  35.0   94.0    9.0   92.0   66.0   21.0   14.0   87.0   57.0   19.0   48.0   96.0   35.0   62.0    2.0   43.0    7.0   49.0    8.0   82.0   87.0   25.0   65.0   29.0   12.0   99.0   52.0   69.0   59.0   67.0   49.0   83.0   64.0   23.0   54.0   61.0   45.0   84.0    6.0   27.0 
  91.0   86.0    9.0   71.0   81.0    4.0   14.0   53.0   33.0   45.0   47.0   65.0   22.0   66.0   83.0    3.0   31.0   83.0   78.0   40.0    2.0   17.0   19.0   80.0   75.0   37.0   60.0   93.0   34.0    4.0   74.0   66.0   48.0   13.0   92.0   40.0   19.0   40.0   45.0   60.0 
  80.0   47.0   21.0   50.0   20.0   85.0   10.0   90.0   98.0   60.0   70.0   98.0   37.0    9.0   22.0   37.0   98.0   41.0   61.0   24.0   51.0   98.0   20.0   95.0   37.0   26.0   43.0   75.0   43.0   47.0   50.0   48.0   67.0   22.0   12.0   22.0   90.0   26.0   10.0    2.0 
  18.0    7.0   57.0   34.0   60.0   39.0   46.0   33.0   29.0   32.0    7.0   58.0   21.0    6.0   83.0   83.0   73.0   12.0    5.0    8.0   59.0   22.0   86.0   52.0   81.0   24.0   19.0   45.0   68.0   16.0   65.0   25.0   64.0   99.0   50.0   30.0   24.0   71.0   57.0   93.0 
  68.0   72.0   20.0    8.0   56.0   91.0   52.0   81.0   22.0   35.0    8.0   15.0   59.0   92.0    8.0   45.0   43.0   50.0   65.0   66.0   52.0   15.0    3.0   51.0   87.0   32.0   77.0   73.0   86.0    5.0   91.0   19.0   49.0   11.0   16.0   13.0   49.0   23.0   10.0   29.0 
  23.0   77.0   96.0   25.0   72.0   15.0    6.0   88.0    1.0   59.0    8.0    2.0   57.0   67.0    0.0    3.0   77.0   12.0   95.0   12.0   32.0   26.0   60.0   83.0   76.0   44.0   67.0   42.0   82.0   46.0   30.0   36.0   92.0    4.0   54.0   72.0   58.0   23.0   74.0   63.0 
  17.0   61.0   75.0   46.0   86.0   77.0   68.0   37.0   54.0   27.0    5.0   72.0   63.0   75.0   55.0    9.0   30.0   61.0   47.0   15.0   11.0   76.0   37.0   42.0   75.0   22.0   72.0   90.0   72.0   89.0   68.0   76.0   97.0   16.0   72.0    9.0   64.0   69.0   30.0   48.0 
  60.0   10.0   48.0   60.0   13.0   58.0    2.0   82.0   80.0   65.0   42.0   60.0   90.0   86.0   89.0   34.0   79.0   47.0   69.0   64.0   87.0   38.0   10.0   19.0   52.0    7.0   32.0   75.0    1.0   55.0   45.0    4.0   49.0   27.0   39.0   74.0   86.0    8.0   80.0   36.0 
  89.0   58.0   19.0   83.0   65.0   59.0    0.0   34.0   21.0   33.0   11.0    6.0   12.0   66.0   81.0   20.0   46.0   96.0   55.0   58.0   11.0   26.0   15.0   77.0   86.0   48.0   94.0   31.0   65.0   59.0    0.0   90.0   73.0   79.0   31.0   54.0   86.0   72.0   96.0   79.0 
  10.0   31.0   86.0   33.0   58.0   86.0   99.0   13.0   15.0   58.0   53.0   26.0   19.0   42.0   26.0   24.0   51.0   80.0   16.0   24.0   85.0    3.0   82.0   54.0   27.0   72.0   89.0   98.0   61.0   27.0   51.0   36.0   93.0   26.0   76.0   89.0   93.0   90.0    8.0   67.0 
  51.0   51.0   24.0   31.0   71.0   12.0   55.0   53.0   68.0   39.0    3.0   90.0   67.0   28.0   39.0   83.0   76.0   38.0   53.0   26.0   57.0   62.0   19.0   27.0   93.0   92.0   72.0   82.0   58.0   92.0   67.0   40.0   85.0   65.0   58.0   73.0   36.0   21.0   57.0   47.0 
   5.0   55.0   84.0   55.0   12.0   84.0   16.0   75.0   16.0   85.0   10.0   94.0   28.0   67.0   53.0   80.0   12.0   27.0   34.0   84.0   79.0   47.0   33.0   37.0   77.0   79.0   17.0   41.0   89.0   49.0   32.0   66.0   24.0   43.0   97.0   39.0   11.0    4.0    1.0   41.0 
  50.0   92.0   66.0   80.0   22.0   65.0   93.0   61.0   59.0   36.0   19.0   32.0   85.0   97.0   82.0   95.0   30.0   15.0   33.0   81.0   47.0   45.0   56.0   76.0   32.0   52.0   91.0   32.0   44.0   33.0   43.0   91.0   19.0   29.0   12.0    1.0   97.0   49.0    5.0   37.0 
  17.0    6.0   39.0   61.0   96.0   27.0   31.0   41.0   57.0   32.0    4.0   52.0   92.0   38.0   17.0   79.0   64.0   12.0   27.0   30.0   58.0   12.0   32.0   75.0   24.0   35.0   17.0   98.0   17.0   58.0   96.0   30.0   44.0   83.0   54.0    4.0    8.0   79.0   95.0   89.0 
  76.0   96.0   51.0   81.0   74.0    2.0   72.0   69.0   66.0   45.0   44.0   18.0   91.0   27.0   55.0   22.0   57.0   76.0   50.0   35.0   14.0   14.0   99.0   38.0   15.0   24.0   60.0    9.0   94.0   22.0   56.0   93.0   27.0   22.0   36.0   68.0    6.0    8.0   50.0   15.0 
  99.0
 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2

