30 90
9442.0 11053.0 4677.0 10153.0 2005.0 9494.0 2416.0 4698.0 5566.0 3889.0 5807.0 11381.0 8010.0 11689.0 10136.0 3240.0 8318.0 4728.0 10393.0 2056.0 3719.0 11116.0 5096.0 4863.0 7731.0 2474.0 5090.0 3444.0 2524.0 7599.0 
  79.0    9.0   68.0   76.0   69.0    3.0   96.0   72.0   95.0   56.0   58.0   12.0   14.0   45.0   37.0   53.0   35.0   21.0   15.0   21.0   17.0   52.0   95.0    1.0   58.0   25.0   14.0   87.0   82.0   83.0   50.0   63.0   16.0    8.0   19.0   37.0   62.0   47.0   72.0   10.0   63.0   84.0   82.0   99.0   63.0   52.0   23.0   93.0   60.0   96.0   50.0   60.0   53.0   67.0   65.0   96.0   83.0   75.0   78.0   17.0   68.0   73.0   66.0   96.0   29.0   95.0   25.0   39.0   16.0   25.0    8.0   16.0   19.0   27.0   68.0   19.0   84.0    3.0   89.0   83.0    9.0    2.0    7.0   33.0   47.0   71.0   34.0   87.0   93.0   56.0 
  59.0    4.0   12.0   98.0   70.0    9.0   21.0   83.0   30.0   25.0   82.0   93.0   35.0   81.0   10.0   19.0   35.0   67.0   12.0   98.0   84.0   91.0   15.0   78.0    7.0   13.0   23.0   63.0   87.0   39.0   84.0   12.0   71.0   87.0   85.0   22.0   96.0   27.0   56.0   70.0   29.0   81.0    3.0   26.0   32.0   96.0   47.0   34.0   39.0   88.0   96.0   69.0   59.0   51.0   24.0   47.0   95.0   35.0   78.0   24.0   75.0   96.0   95.0   45.0   13.0   10.0   42.0   74.0   82.0   63.0   80.0   88.0    7.0   99.0   36.0   40.0   77.0   46.0    2.0   93.0   74.0   11.0   50.0   18.0   27.0   31.0   63.0   64.0   73.0   14.0 
   4.0   55.0   26.0   51.0   80.0   23.0   66.0   76.0   73.0   73.0   95.0   44.0   86.0   55.0   73.0   93.0   40.0    7.0   47.0   14.0   50.0   78.0   30.0   92.0   51.0   45.0   17.0   44.0   65.0   20.0   53.0   51.0    8.0   58.0   40.0   85.0   53.0   48.0   91.0   24.0   21.0    8.0   19.0   68.0   26.0   68.0   84.0   44.0   65.0   50.0   70.0    7.0   40.0   36.0   16.0   34.0   40.0   40.0   85.0    9.0   52.0   62.0   75.0    8.0   25.0   45.0   85.0   75.0   74.0   18.0    8.0   84.0   31.0   42.0   81.0   10.0   34.0   41.0   74.0   81.0   65.0   31.0   23.0   29.0   28.0   42.0    5.0   34.0   76.0   37.0 
  77.0   60.0    8.0    9.0   62.0   58.0   73.0   94.0   60.0   96.0   11.0   52.0   49.0   34.0   26.0   37.0   68.0   16.0   61.0   82.0   48.0   38.0   91.0   58.0    6.0   48.0   74.0   50.0    3.0   54.0   71.0   54.0   84.0   53.0   42.0   94.0   75.0   87.0    6.0   53.0   52.0    3.0   66.0   26.0   81.0   47.0   12.0   93.0   25.0   64.0   83.0    7.0   20.0   28.0    8.0    4.0   20.0   79.0    2.0   32.0    8.0   90.0   48.0   93.0   82.0   45.0   32.0   12.0    5.0   40.0   55.0   18.0   21.0   99.0   14.0   51.0   50.0   13.0   48.0   76.0   38.0   95.0   54.0   31.0   91.0   55.0   75.0   79.0   60.0   91.0 
  91.0   30.0   64.0   84.0   95.0   37.0   18.0    4.0   85.0   72.0   21.0   87.0   34.0   74.0   66.0    2.0   44.0    4.0   76.0   24.0   13.0   47.0   43.0   33.0   11.0   63.0   76.0   64.0   40.0   79.0   29.0   92.0   89.0   25.0   36.0   69.0   85.0   14.0   27.0   96.0   38.0   65.0   48.0   49.0   80.0   71.0   68.0   39.0   92.0   11.0   86.0   21.0   32.0    2.0   22.0   48.0   56.0    2.0   14.0   63.0   25.0   47.0   99.0   41.0   17.0   43.0   92.0   70.0   26.0   89.0   57.0   81.0   51.0   60.0   78.0   13.0   93.0   14.0   10.0   34.0   27.0   60.0   41.0   92.0   82.0   62.0   32.0   23.0   12.0   85.0 
  24.0   72.0    5.0   66.0   73.0   83.0   40.0    4.0   63.0   38.0   24.0   42.0   25.0   59.0   75.0   22.0   90.0   48.0   16.0    8.0   60.0   48.0   82.0    7.0   89.0   55.0   31.0   38.0   84.0    9.0   85.0   86.0   32.0   55.0   86.0   18.0   31.0   60.0   68.0   65.0   59.0   18.0   51.0   80.0   42.0    7.0   55.0   60.0   57.0   23.0   26.0   33.0   45.0   80.0   92.0   28.0   45.0   82.0   24.0   92.0   44.0   60.0   30.0    0.0   51.0   78.0   53.0   11.0   89.0   11.0    3.0   11.0   98.0   91.0   94.0   13.0   67.0   15.0   11.0   31.0   80.0   34.0   87.0   23.0   78.0   99.0    4.0   98.0   48.0   82.0 
  90.0   61.0   58.0    2.0   88.0   24.0   23.0    6.0   89.0   46.0    7.0   32.0   58.0   41.0   62.0   74.0    0.0   75.0   66.0   89.0   45.0   60.0   53.0   66.0   72.0   53.0   86.0   99.0   81.0   41.0   77.0   37.0    7.0   26.0   46.0   46.0   76.0   95.0   24.0   51.0   12.0   93.0    8.0   79.0   76.0   84.0   47.0   92.0   62.0    8.0   80.0   17.0   22.0   29.0   16.0   66.0   52.0   85.0   62.0   54.0    3.0   17.0   81.0    8.0   53.0    9.0   11.0   69.0   12.0    7.0   19.0   90.0   73.0   41.0   95.0   27.0    7.0   36.0    0.0   25.0    5.0   20.0   46.0   92.0   60.0   24.0   34.0   75.0   92.0   75.0 
  61.0   60.0   97.0   80.0   90.0   65.0   98.0   12.0   48.0   70.0    7.0   61.0   35.0   58.0    1.0   88.0   95.0   82.0   65.0   92.0   80.0   51.0   67.0   32.0   92.0   44.0   98.0   70.0   81.0   31.0   94.0   33.0   18.0   26.0   11.0   95.0   43.0   48.0   80.0   76.0   67.0    6.0   24.0   59.0   57.0    0.0   49.0   27.0   81.0   45.0   99.0   20.0   25.0    9.0   83.0    9.0   81.0   73.0   72.0   88.0   95.0    7.0   56.0   88.0   98.0   69.0   85.0    4.0   91.0   16.0   62.0   49.0    7.0   41.0   18.0   21.0   42.0   26.0   48.0   85.0   53.0    9.0   19.0   87.0   20.0   81.0   45.0   71.0   87.0   86.0 
   0.0   84.0   52.0   55.0   83.0   30.0    9.0   27.0    8.0   29.0   81.0   77.0   24.0   18.0   25.0   45.0   78.0   68.0   73.0    7.0   13.0   92.0   53.0   21.0   71.0   95.0   15.0   35.0   81.0   69.0   34.0   20.0   44.0   38.0   26.0   66.0    8.0   33.0   42.0    2.0   48.0   24.0   64.0   78.0   24.0   91.0   93.0   77.0   43.0   33.0   29.0   79.0   15.0   33.0   49.0   63.0   96.0   52.0   72.0   60.0   33.0   82.0   26.0   40.0   94.0   32.0    0.0   54.0    0.0   59.0   98.0    8.0   46.0   47.0   81.0   92.0   15.0   29.0    5.0   44.0   90.0   47.0   53.0   60.0   57.0   64.0   59.0   53.0    1.0   15.0 
  31.0   87.0   88.0   66.0   74.0   11.0   77.0   88.0   27.0   20.0   36.0   48.0   57.0   25.0   42.0   98.0   62.0   37.0    8.0   18.0    5.0   64.0   94.0   16.0   62.0   68.0   40.0    0.0   87.0   94.0   24.0   11.0    5.0   67.0   27.0   35.0   13.0   63.0   27.0   81.0    5.0   41.0    7.0   17.0   19.0   46.0   80.0   93.0   92.0   83.0   41.0   17.0   48.0   62.0   25.0    8.0   92.0    4.0   97.0   19.0   32.0   19.0   49.0   17.0   11.0   59.0   26.0   51.0   69.0   33.0   65.0   68.0   12.0   88.0   51.0   15.0   10.0   68.0   97.0    0.0    3.0   36.0   40.0   20.0   36.0   64.0   55.0   71.0    9.0   93.0 
