15 30
1139.0  611.0 2118.0 1530.0  794.0 1049.0  984.0  852.0  809.0  928.0 1991.0 1124.0  766.0 1170.0 1152.0 
  12.0    4.0   50.0   22.0   11.0   93.0   73.0   76.0   33.0   19.0   84.0   50.0   21.0   27.0   45.0   71.0   38.0   44.0   27.0   39.0   10.0   13.0   73.0   92.0   15.0   53.0   28.0   62.0    1.0   86.0 
   6.0   30.0    0.0   36.0   29.0   74.0    1.0    5.0   42.0   64.0   28.0   10.0   26.0   28.0   15.0   82.0    5.0   68.0   35.0   52.0   95.0   67.0   94.0   18.0    2.0   38.0   13.0   13.0   20.0   95.0 
  59.0   48.0    2.0   29.0   91.0   96.0   79.0   44.0   85.0   47.0    8.0   53.0    4.0   70.0   68.0   58.0   32.0   19.0   14.0    2.0   59.0   19.0   72.0   43.0   70.0   15.0   76.0   85.0   82.0   39.0 
  61.0   38.0   70.0   51.0   43.0   32.0   71.0   31.0   61.0   86.0   19.0   72.0   86.0    2.0    8.0   27.0   50.0   12.0   90.0   70.0   68.0   67.0   22.0   15.0   25.0   77.0   88.0   57.0   70.0   45.0 
  44.0   45.0   54.0   62.0   63.0   29.0   30.0   17.0   17.0   99.0   86.0   57.0   37.0   74.0   74.0   70.0   25.0   58.0   73.0    6.0    3.0   29.0    4.0    6.0   73.0   46.0   48.0   27.0   87.0   52.0 
  62.0   75.0   15.0   69.0   60.0   90.0   82.0   54.0   27.0    0.0   80.0   12.0   49.0   45.0   82.0   65.0    9.0   12.0   92.0   42.0   85.0   51.0   15.0   51.0   88.0    6.0   20.0   96.0   12.0   43.0 
  63.0    1.0   58.0   55.0   11.0   69.0   38.0   72.0   14.0   44.0   14.0   70.0   83.0   91.0    2.0   67.0   38.0   18.0   62.0   71.0   67.0   94.0   13.0   63.0   88.0   15.0   52.0   36.0   85.0   10.0 
  48.0   39.0    2.0   73.0   92.0   14.0   80.0   65.0    9.0    4.0   81.0   57.0   49.0   57.0    5.0   64.0   45.0   21.0   51.0   65.0   95.0   63.0   68.0   44.0   83.0   36.0   87.0   17.0   29.0   70.0 
  44.0   30.0   67.0   88.0    2.0   74.0   68.0   89.0   70.0   20.0   48.0   38.0   83.0   82.0   71.0   60.0   34.0   58.0   49.0   38.0   24.0    8.0   50.0   28.0   50.0   30.0    1.0   70.0   73.0   45.0 
  12.0   43.0   32.0   65.0   98.0   26.0   31.0   57.0   16.0   93.0    8.0   43.0   23.0    1.0   81.0   86.0   90.0   58.0   47.0    5.0    9.0   45.0   75.0    3.0   98.0   79.0   71.0   16.0   19.0   49.0 
  56.0   37.0   39.0    1.0   90.0    8.0   18.0   50.0    4.0   23.0    1.0   28.0    1.0   66.0   62.0   81.0   30.0    9.0   13.0   17.0   70.0    8.0   31.0   45.0   92.0   29.0   17.0   53.0   90.0   97.0 
  54.0   12.0   68.0   62.0   87.0   80.0   46.0   38.0   39.0   17.0   34.0   89.0   53.0   94.0   46.0   57.0    3.0   44.0   36.0    5.0    5.0   62.0   14.0   79.0   21.0   27.0   13.0   83.0   72.0   46.0 
   6.0   65.0    1.0    0.0   57.0   10.0    0.0   11.0   23.0   99.0   30.0   51.0   69.0   42.0   99.0    0.0    9.0   27.0   25.0    9.0   64.0   53.0   79.0   61.0   72.0   28.0    0.0    1.0   18.0   44.0 
  43.0   46.0   55.0   27.0   91.0   80.0   30.0   83.0   95.0   86.0   90.0   49.0   77.0   67.0   11.0   40.0   50.0   70.0   59.0   67.0    6.0   33.0   74.0   47.0   52.0   72.0   84.0   34.0   29.0   84.0 
  27.0   20.0   75.0   22.0   78.0   73.0   87.0   18.0   76.0   98.0    5.0    4.0   94.0   32.0   13.0    1.0   33.0   16.0    9.0    0.0    8.0   62.0   64.0   20.0   61.0   84.0   14.0   68.0   18.0   26.0 
  99.0
 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2

