20 50
 875.0  819.0  591.0 1135.0  848.0  375.0  538.0  232.0  376.0  524.0  871.0  397.0  441.0  252.0  568.0  928.0 1327.0  451.0 1266.0 1234.0 
  27.0   86.0    2.0   84.0   21.0   50.0   49.0   51.0   30.0    6.0   68.0    6.0   78.0    2.0   51.0   83.0   33.0   17.0   38.0   88.0   19.0   96.0   62.0   90.0   92.0    9.0    7.0   49.0   24.0   43.0   44.0   62.0   46.0   66.0   26.0   80.0   88.0   68.0   25.0   48.0   33.0   66.0   88.0    8.0   48.0   36.0   69.0   34.0   38.0   86.0 
  76.0   59.0   20.0   62.0   72.0   44.0   25.0   90.0   55.0   89.0   59.0   45.0   49.0   99.0   15.0   78.0    8.0   71.0   59.0   77.0    5.0   18.0    4.0   91.0   83.0   67.0   36.0   39.0   63.0    1.0   54.0   84.0   34.0   73.0    7.0   95.0   39.0   99.0   85.0   34.0   66.0   91.0    7.0   98.0   36.0   52.0    9.0    5.0   92.0   83.0 
  13.0   92.0   82.0   18.0   77.0   94.0   50.0   75.0   37.0   20.0   15.0   74.0   25.0   63.0   10.0   54.0    4.0   99.0   27.0   86.0   67.0   52.0   56.0   59.0    5.0   52.0   21.0   70.0   79.0   38.0   69.0   20.0   79.0   37.0   70.0   47.0   62.0    2.0   55.0   63.0   27.0   43.0   99.0   79.0   57.0   61.0   53.0   48.0   71.0   33.0 
  52.0   42.0   60.0   18.0   17.0   35.0   25.0   34.0   12.0   68.0   15.0   85.0   63.0   50.0   96.0   36.0   30.0   91.0   30.0   24.0   83.0   77.0   45.0   95.0   77.0   80.0   79.0   50.0   15.0   86.0   31.0   68.0    2.0   76.0   58.0   30.0   30.0   12.0   65.0    4.0   96.0    1.0   23.0   16.0   89.0   82.0   50.0   35.0   38.0    7.0 
  30.0    7.0   11.0   37.0   30.0   98.0   24.0   39.0   83.0   75.0   75.0   80.0   80.0   20.0   47.0   68.0   60.0   78.0   32.0   10.0   72.0   32.0   15.0   42.0   86.0   11.0   72.0   45.0   18.0   61.0   44.0   89.0   98.0   40.0   59.0   82.0    8.0   58.0   70.0    3.0   88.0   31.0   58.0   57.0   68.0   14.0   68.0   13.0   45.0    1.0 
  14.0    5.0   81.0   48.0   54.0   50.0   54.0   98.0   30.0    6.0   11.0   51.0   40.0   50.0   27.0   35.0   18.0   75.0    2.0   64.0   85.0   88.0    4.0   42.0   91.0   88.0   79.0   57.0   50.0   95.0   25.0   51.0   53.0   84.0   51.0    7.0   58.0   78.0   66.0   38.0   29.0   34.0   18.0   77.0   22.0   33.0   87.0   66.0    4.0   18.0 
  13.0   35.0   96.0   52.0   90.0    2.0   99.0   53.0   52.0   98.0   92.0   19.0   74.0   97.0   74.0   33.0   85.0    5.0   75.0    1.0   55.0   11.0   81.0   71.0    6.0   90.0   20.0   42.0   45.0   18.0    5.0   60.0   53.0   72.0   67.0   76.0   17.0   79.0   92.0   77.0   61.0   84.0   47.0   75.0   83.0   94.0   23.0   34.0   37.0   81.0 
  71.0   73.0   29.0   93.0   35.0   13.0   71.0   44.0    9.0   27.0   77.0   55.0   83.0   15.0    0.0   34.0   42.0   67.0    2.0   19.0   66.0   55.0   44.0    0.0   90.0   33.0   19.0   74.0   20.0   69.0   53.0   62.0   12.0   49.0   30.0   60.0   60.0   62.0   79.0   28.0   59.0   15.0   41.0    4.0   92.0   25.0   58.0   92.0   12.0   14.0 
   3.0   81.0   19.0   35.0   76.0    3.0   18.0   66.0   26.0   68.0   48.0    0.0   14.0   14.0   32.0   31.0   85.0    1.0   76.0    9.0   68.0   29.0   15.0   93.0   27.0   81.0   33.0   25.0   78.0   38.0   33.0   61.0   79.0   99.0   90.0   50.0   72.0   17.0   80.0   69.0   34.0    8.0   36.0   25.0   15.0   79.0   87.0   92.0   34.0   59.0 
  96.0   74.0   56.0    9.0    8.0   53.0   30.0   77.0    4.0   88.0   23.0   14.0   62.0   70.0   81.0   12.0   20.0   59.0   53.0   16.0   98.0   49.0   97.0   17.0   30.0   34.0   87.0   82.0   72.0   65.0   57.0   56.0   47.0    8.0   89.0   60.0   27.0   39.0   98.0   26.0   26.0   78.0   31.0   85.0   91.0   81.0   43.0   85.0   33.0    1.0 
  23.0   29.0   31.0   36.0   45.0   54.0   23.0   79.0    2.0   27.0   48.0   94.0   53.0   14.0   46.0    6.0   57.0   81.0   85.0   75.0   53.0   46.0   78.0   55.0    6.0   10.0    9.0   72.0   63.0   43.0   86.0    0.0   60.0   11.0    3.0    5.0   54.0   19.0   76.0   68.0    9.0   34.0   20.0   29.0   29.0   26.0   91.0   61.0   66.0   99.0 
  86.0   99.0   17.0   48.0   89.0   80.0   71.0   47.0   47.0   81.0    1.0   64.0   60.0   32.0   35.0   31.0   14.0   70.0   44.0   89.0   96.0   46.0   27.0    5.0   43.0   13.0   41.0   73.0   63.0   12.0   24.0   95.0   37.0    0.0   47.0   63.0    6.0   35.0   99.0   29.0   86.0   44.0    4.0   91.0   58.0    8.0   11.0   70.0   66.0   91.0 
  44.0   84.0   68.0   45.0   36.0   89.0   97.0   79.0   19.0    9.0   26.0   71.0   75.0    8.0   99.0   58.0   29.0   52.0   56.0    8.0   90.0   78.0   45.0   16.0   41.0   66.0   23.0   61.0   97.0   51.0   95.0   94.0   20.0   64.0   91.0   83.0   61.0   72.0   97.0   61.0   58.0   32.0   63.0   66.0   81.0   25.0   38.0   35.0   45.0    4.0 
  71.0   85.0   62.0   49.0    1.0   26.0   96.0   66.0   23.0   46.0   59.0   84.0   62.0   63.0   14.0    5.0   55.0   43.0   52.0   81.0   43.0   31.0   27.0   97.0   87.0    4.0   71.0   68.0    6.0    8.0   62.0   78.0   48.0   39.0   36.0   72.0   71.0   39.0   77.0   40.0   85.0   82.0   55.0    8.0   43.0   60.0   16.0   81.0    2.0   76.0 
  90.0   80.0   13.0    1.0   38.0   57.0   69.0    7.0   18.0   86.0    9.0   46.0    8.0   30.0   97.0   75.0   55.0   42.0   28.0   23.0   51.0   20.0   33.0   92.0   15.0   71.0   95.0   45.0   17.0   12.0   40.0   14.0    3.0   25.0   22.0   38.0   40.0   95.0   60.0   40.0   38.0   89.0   62.0   65.0   91.0   95.0   70.0   88.0    9.0   73.0 
