20 50
 750.0 2111.0 1260.0  524.0 1963.0 3456.0 2771.0 1780.0 1356.0 2787.0  639.0 1423.0 2193.0 2739.0 2108.0 2109.0  822.0 4500.0 1849.0 2882.0 
  60.0   83.0   92.0   18.0   73.0   14.0   20.0   31.0   65.0   27.0   64.0   31.0   81.0   81.0   34.0   37.0   20.0   54.0   96.0   34.0   39.0   37.0   68.0   70.0   39.0   33.0    9.0   47.0   64.0   42.0   20.0   15.0   91.0   63.0   29.0   70.0   27.0   83.0   94.0   40.0    1.0   73.0   89.0   84.0   55.0   81.0    0.0   88.0   46.0   24.0 
  23.0   58.0   59.0   91.0   33.0   25.0   49.0   76.0   89.0   51.0   85.0   89.0   87.0    3.0   17.0    9.0   30.0   50.0   56.0   21.0   47.0   75.0    3.0   38.0   11.0    1.0   59.0   21.0   58.0    5.0   49.0   94.0    7.0   37.0   40.0   63.0   77.0   41.0   58.0   40.0    6.0   74.0    8.0   54.0   71.0   21.0   92.0   78.0    5.0   17.0 
  78.0   99.0   58.0   42.0   54.0   67.0   17.0   26.0    8.0   13.0   95.0    8.0   84.0   29.0   54.0   12.0   23.0    3.0   24.0   76.0    6.0   62.0   49.0    0.0    0.0   13.0   27.0   88.0   96.0   92.0   56.0   91.0   58.0    3.0   78.0   53.0   67.0   64.0   21.0   53.0   61.0   51.0   43.0   47.0   79.0   40.0   79.0   18.0   10.0   53.0 
  50.0   30.0    3.0   56.0   20.0   52.0   95.0   41.0   87.0   51.0   88.0   31.0   38.0   19.0   87.0   42.0   93.0   67.0   69.0   92.0   75.0   84.0   47.0   62.0   79.0   15.0   41.0   73.0   42.0   20.0   44.0   48.0    8.0   53.0   94.0   83.0    0.0   22.0   42.0   19.0   87.0   64.0   19.0    5.0   56.0   10.0    7.0   71.0   75.0   54.0 
   9.0   47.0   78.0    2.0   73.0    6.0   79.0   37.0   26.0   98.0   66.0    9.0   33.0   72.0   57.0   99.0   61.0   15.0   16.0   25.0   72.0   48.0   51.0   31.0   17.0   15.0    6.0   85.0   31.0   80.0   54.0   72.0   25.0   19.0   93.0   82.0   82.0   15.0   38.0   15.0   47.0   52.0   15.0   62.0   25.0    7.0   56.0    8.0   73.0   45.0 
   5.0   76.0   73.0    8.0   13.0   73.0   24.0   32.0   26.0   53.0   62.0   45.0    0.0   76.0   29.0   92.0   44.0   25.0   32.0   98.0   42.0   24.0   61.0   91.0   71.0   56.0    9.0   17.0   19.0   86.0   90.0   59.0    4.0   73.0   58.0   60.0   96.0   95.0   24.0   37.0   29.0   63.0   78.0    0.0   26.0   43.0    5.0   75.0   15.0   73.0 
   3.0   71.0   91.0   74.0   51.0   34.0   88.0   72.0   95.0   73.0    7.0   16.0   70.0   37.0   29.0   98.0   37.0   78.0   82.0   85.0   28.0   87.0   85.0   57.0   87.0   44.0   95.0   55.0   16.0   60.0   45.0   20.0   18.0   21.0   93.0   42.0   41.0   29.0   64.0   99.0   22.0   51.0   91.0    5.0   29.0   57.0   65.0   49.0    7.0   67.0 
  34.0   20.0   95.0    1.0   46.0   38.0   81.0   14.0   71.0   97.0   42.0   17.0   98.0   88.0   92.0   68.0   34.0   74.0   50.0   30.0   77.0   64.0    9.0   47.0   81.0   78.0    3.0    9.0   29.0   18.0   78.0   23.0   95.0   37.0   57.0   77.0   21.0    3.0   15.0   14.0   80.0   76.0   42.0    0.0   46.0   68.0   14.0   90.0   64.0   18.0 
  58.0   60.0   61.0   85.0    9.0    2.0   97.0   16.0   15.0   86.0   60.0   92.0    8.0   69.0   58.0   11.0   43.0   39.0   13.0   47.0   84.0    7.0   56.0   48.0    3.0    3.0   24.0   24.0   73.0   67.0   50.0   44.0   61.0   44.0   56.0   27.0   21.0   78.0   51.0   39.0   88.0    5.0   22.0   87.0   73.0   49.0   28.0    8.0   57.0   11.0 
  98.0   30.0   81.0   49.0    0.0    1.0   27.0   39.0   77.0    4.0    0.0   93.0   69.0   13.0   55.0   32.0   99.0   24.0   82.0    8.0   83.0   75.0   32.0   21.0   58.0   60.0   30.0   40.0   92.0   51.0   93.0   21.0    9.0   16.0   57.0   24.0    6.0   38.0   83.0   32.0   69.0   32.0   88.0   75.0   96.0   69.0   56.0   41.0   14.0   87.0 
