15 30
 230.0  290.0  545.0  462.0  357.0  130.0  310.0  426.0  236.0  247.0  225.0  338.0  158.0  200.0  391.0 
  74.0   18.0   25.0   47.0    6.0   87.0   22.0    6.0   59.0   59.0   22.0   31.0   90.0   94.0    6.0   98.0   58.0   21.0   35.0   12.0    3.0   80.0   20.0   99.0   15.0   13.0   58.0   96.0   15.0   43.0 
  86.0   38.0   22.0   52.0   49.0   34.0   12.0   95.0   71.0   14.0   54.0   62.0   81.0   83.0   14.0   10.0   56.0   19.0   92.0   40.0   45.0   85.0   28.0   90.0    8.0   36.0   48.0   71.0   84.0   67.0 
  59.0   21.0   65.0    8.0   20.0   74.0    5.0   44.0    9.0   26.0   28.0   68.0   90.0   51.0   24.0   64.0   16.0   26.0   81.0   91.0   19.0   77.0   54.0   76.0   51.0   87.0   39.0   34.0   30.0   84.0 
  60.0   56.0   91.0   26.0   89.0   15.0   27.0   20.0   49.0   54.0   91.0   52.0   94.0   45.0   93.0   61.0   96.0   46.0   10.0   74.0   16.0   88.0   87.0   36.0    9.0   99.0   31.0   92.0   47.0   90.0 
  91.0   32.0   93.0   50.0    4.0   62.0   29.0   23.0   49.0   65.0   72.0   20.0   35.0   63.0   43.0   90.0   56.0   39.0   89.0   21.0   24.0   55.0   98.0   19.0   11.0   94.0   17.0   23.0   48.0    3.0 
  35.0   39.0   20.0   61.0   52.0   16.0    0.0   32.0   21.0   51.0   97.0   25.0   43.0   54.0   33.0   39.0    6.0   98.0   87.0   75.0   26.0   69.0   78.0   11.0   21.0   29.0   67.0   39.0   77.0   66.0 
  79.0   12.0   77.0   90.0   27.0   91.0   26.0   45.0   38.0   77.0   95.0    8.0   68.0    7.0   23.0   88.0    0.0   22.0   26.0    0.0   37.0   87.0   79.0   31.0   61.0   91.0   30.0   31.0   20.0   83.0 
  17.0   91.0   15.0   66.0   58.0   98.0   46.0   68.0    5.0   73.0   81.0   75.0   13.0   13.0   25.0   17.0   29.0   71.0   87.0   47.0   92.0   83.0   10.0   73.0   30.0   30.0   19.0   62.0   47.0    6.0 
   2.0   96.0   56.0   65.0   75.0   84.0   97.0   25.0   66.0   45.0   47.0    5.0   31.0   77.0    0.0   14.0   90.0   65.0   45.0   57.0   52.0   29.0   63.0   85.0   43.0   55.0   13.0   32.0   97.0   29.0 
  81.0   56.0   80.0   55.0   82.0   94.0   65.0   25.0    9.0   47.0   80.0   22.0   44.0   69.0    3.0   66.0   46.0   92.0   13.0   34.0   40.0   40.0   18.0   41.0   32.0   63.0   46.0   87.0   37.0   58.0 
  66.0   87.0   48.0   51.0   19.0   23.0   59.0   30.0   33.0   95.0   66.0   72.0   77.0   62.0   76.0   27.0   11.0   82.0   90.0   87.0   32.0   41.0   32.0    5.0   62.0   42.0   18.0   92.0   79.0   65.0 
  81.0   44.0   74.0   30.0   77.0    4.0   31.0   65.0   31.0   91.0   40.0   21.0   22.0   82.0   33.0   42.0   18.0   73.0   26.0   84.0   91.0   89.0    3.0   91.0   67.0   18.0   22.0   16.0   27.0   37.0 
  50.0   92.0    1.0   90.0   22.0    7.0   58.0   74.0   86.0   42.0   56.0    4.0   74.0   63.0   64.0   88.0   77.0   61.0   88.0   61.0   30.0   18.0   79.0   55.0   43.0    6.0   22.0   41.0   11.0   25.0 
  44.0   22.0   86.0   92.0   54.0   37.0   62.0   88.0   92.0   97.0   45.0   40.0   96.0   65.0   54.0   74.0   57.0   31.0   60.0   66.0   97.0   54.0   40.0   66.0   52.0   92.0   42.0   73.0   70.0   17.0 
  92.0   21.0   73.0   80.0   84.0   97.0   99.0   29.0   31.0   40.0   89.0   33.0   80.0   16.0   39.0   76.0   61.0   12.0   11.0   28.0   57.0   12.0   73.0    1.0   74.0   18.0   42.0    8.0   24.0   29.0 
  99.0
 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2

