20 40
1710.0  958.0 1326.0 1786.0 1023.0  793.0 1600.0 1874.0 1967.0 2178.0 3604.0 2243.0  555.0 1518.0 2105.0  424.0  339.0 1582.0 1624.0 1646.0 
  95.0    0.0   94.0   78.0   61.0   72.0   33.0   72.0   96.0   23.0   70.0   33.0   96.0   81.0    6.0   13.0   95.0   29.0   84.0   74.0   76.0   15.0    8.0   10.0   94.0   78.0   64.0   59.0   95.0   64.0   37.0   27.0   32.0   43.0   27.0    5.0   84.0   32.0   75.0   88.0 
  22.0   58.0   73.0   15.0    8.0   39.0   93.0   56.0   58.0   31.0    5.0   64.0   37.0    0.0    2.0   57.0   55.0   78.0   43.0   92.0    5.0    6.0   93.0    4.0    9.0   76.0   67.0   55.0   64.0   80.0   78.0   74.0   82.0   45.0   75.0    1.0   35.0   87.0   90.0   35.0 
  77.0   34.0   73.0   35.0   89.0   93.0   18.0   23.0   54.0   93.0    3.0   27.0   38.0   60.0   98.0   38.0   31.0   48.0   80.0   12.0   14.0    7.0    2.0   37.0   31.0   52.0   65.0    0.0   55.0   34.0   82.0   55.0   55.0    5.0   47.0   96.0   71.0   91.0    9.0   22.0 
  89.0   83.0   76.0   66.0   43.0   56.0   88.0   94.0   22.0   18.0   84.0   40.0   18.0   79.0   26.0   74.0   83.0   64.0   29.0   32.0   22.0   18.0   62.0   10.0   86.0   90.0   34.0   61.0   70.0   34.0   94.0   87.0    1.0   96.0   24.0   30.0   35.0   15.0   28.0   70.0 
  72.0    2.0   13.0   82.0   66.0   43.0   94.0   56.0   35.0   84.0   77.0   24.0   24.0   43.0   58.0   14.0   88.0   38.0    2.0   64.0    5.0    3.0   56.0   36.0   97.0   10.0   74.0   39.0   52.0   86.0   30.0   49.0   38.0   32.0   40.0   21.0   23.0   42.0   81.0   18.0 
  45.0   97.0   93.0   41.0   81.0   33.0   93.0   55.0   20.0   35.0   63.0   82.0   58.0   46.0   15.0   93.0   84.0    3.0   29.0   78.0   31.0   82.0   99.0   86.0   13.0   43.0   73.0   71.0   74.0   69.0   98.0   35.0   27.0   16.0   67.0   71.0    2.0   52.0   57.0    7.0 
  82.0   14.0   33.0   70.0   64.0   40.0   75.0   53.0   29.0   41.0   26.0   62.0   13.0   59.0   44.0   65.0   86.0   54.0   56.0   29.0   21.0   66.0   24.0   87.0   64.0   89.0   17.0    8.0    0.0   34.0   80.0   65.0   24.0    5.0    0.0    7.0   10.0   60.0   78.0   20.0 
  16.0   57.0   94.0   53.0   30.0   96.0   92.0   45.0   90.0   86.0   60.0   19.0   12.0   27.0   62.0    5.0   12.0   58.0   15.0   72.0    2.0   48.0   76.0   14.0   83.0   92.0   39.0   49.0   40.0    3.0   27.0    9.0   34.0    7.0   89.0   40.0   97.0   39.0   88.0   85.0 
  77.0   71.0    5.0   14.0   20.0   60.0   81.0   25.0   61.0   35.0   60.0   54.0    3.0    7.0   35.0   96.0    7.0    9.0   62.0   26.0    7.0   15.0   82.0   22.0   28.0   59.0   38.0   79.0   10.0   53.0   93.0   32.0   21.0    9.0   51.0   73.0   80.0   54.0   73.0   67.0 
  96.0   93.0   67.0   15.0   64.0   38.0   22.0   14.0   66.0   58.0   63.0   84.0   88.0   56.0   20.0   68.0   41.0   30.0   70.0   82.0    5.0   24.0   85.0   58.0   76.0   66.0   69.0   85.0    5.0   19.0    7.0   56.0   45.0   16.0    7.0    9.0   95.0   12.0   42.0   73.0 
  79.0   80.0   67.0   40.0   25.0   14.0   55.0   93.0   33.0   51.0   91.0   23.0   40.0   28.0   38.0   34.0    4.0   62.0   67.0   42.0   72.0    9.0   19.0   41.0   49.0   41.0   78.0   70.0   67.0   10.0   41.0   85.0   52.0   16.0   82.0   26.0   93.0   81.0   23.0   85.0 
  45.0   55.0   67.0   95.0   21.0   29.0   81.0   43.0   21.0   77.0   18.0   92.0   29.0    5.0   34.0   91.0   47.0   53.0    0.0   65.0   91.0   81.0    1.0   10.0   83.0   68.0   20.0   88.0   46.0    6.0   41.0   16.0   95.0   88.0   37.0   64.0   36.0   10.0   68.0   49.0 
  45.0   24.0   95.0   94.0   88.0    8.0   53.0   73.0   59.0   88.0   16.0    7.0   50.0   92.0   89.0   68.0   32.0   65.0   15.0   57.0   73.0   93.0   92.0   25.0   58.0   22.0   95.0   90.0    6.0   73.0   94.0   58.0   91.0   65.0   71.0   39.0   59.0   30.0   40.0   68.0 
  16.0   77.0   59.0   26.0   98.0   43.0   32.0   73.0   50.0   39.0   80.0   19.0   54.0   49.0   95.0   43.0   22.0   33.0   72.0   24.0   41.0   75.0   49.0   88.0   16.0   26.0   59.0   46.0   13.0   47.0   65.0   44.0    6.0   54.0    9.0    4.0   17.0   59.0   55.0   67.0 
  62.0   72.0   64.0   48.0   58.0   58.0   36.0   87.0   99.0   81.0    2.0   35.0   27.0   22.0   22.0   68.0   63.0   71.0   74.0   59.0   80.0   99.0   16.0   43.0   68.0   24.0   62.0   88.0    4.0   81.0   48.0   65.0   24.0   92.0   98.0   14.0   86.0   34.0   98.0   13.0 
  49.0   88.0   44.0   45.0   74.0   98.0   55.0    3.0   62.0   80.0   13.0    5.0    7.0   60.0   45.0   63.0   12.0   59.0   32.0   83.0   87.0   90.0    9.0   57.0   39.0   49.0   56.0   60.0   70.0   14.0   92.0   43.0   66.0   32.0   71.0   25.0   94.0   16.0   71.0   88.0 
  36.0   83.0   51.0    1.0   91.0   89.0   69.0   22.0   28.0   85.0   72.0   17.0   77.0   54.0   12.0   64.0   42.0   73.0   27.0   94.0   23.0   33.0   61.0   11.0   36.0   56.0   80.0   10.0   31.0   14.0   96.0   97.0    8.0   50.0   79.0    5.0   41.0   95.0   84.0   17.0 
  78.0   48.0   47.0   19.0   60.0   51.0   60.0   19.0   73.0   50.0    2.0    6.0   42.0   77.0   13.0    0.0    7.0   97.0   64.0   25.0   59.0   54.0    5.0   55.0   88.0   14.0    3.0   57.0   25.0    5.0   88.0   35.0   88.0   68.0    1.0   74.0   23.0   94.0   29.0   83.0 
  57.0   40.0   95.0   63.0    4.0   33.0   90.0   82.0    4.0   56.0   89.0   59.0   73.0   43.0    6.0   43.0   40.0   51.0   55.0   39.0   23.0   24.0   22.0   76.0   93.0   68.0   33.0   76.0   44.0   16.0   18.0   26.0   64.0   97.0   86.0   42.0    0.0    8.0   92.0   40.0 
  87.0   78.0   64.0    1.0   26.0    5.0   53.0   86.0   28.0   67.0   35.0   63.0   29.0    7.0   74.0   46.0   45.0    8.0    9.0   36.0   62.0   89.0   48.0   14.0   34.0   91.0   63.0   35.0   73.0   79.0   81.0   20.0   45.0   31.0   80.0   52.0   63.0   35.0   82.0   70.0 
  99.0
 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2

