30 60
2485.0 8894.0 8200.0 3083.0 6913.0 5180.0 7629.0 2241.0 2487.0 7205.0 8253.0 6519.0 6789.0 4929.0 3503.0 3423.0 8441.0 7265.0 4647.0 4452.0 8799.0 3574.0 6020.0 7494.0 9290.0 5673.0 3637.0 2263.0 3658.0 6815.0 
  59.0   47.0   90.0   39.0   77.0   51.0   30.0   21.0   23.0   33.0   93.0    5.0    8.0    1.0   70.0   78.0    1.0   48.0    5.0   98.0   17.0   94.0   97.0   85.0   91.0   65.0    7.0   52.0   53.0   21.0   47.0   73.0   93.0   29.0   72.0    5.0   19.0   74.0   55.0   47.0   13.0   18.0   69.0   48.0   76.0    3.0   52.0   52.0   72.0   95.0   71.0   90.0   56.0   74.0   78.0   20.0   11.0   67.0   59.0    5.0 
  99.0   81.0   18.0   69.0   25.0   58.0   19.0   46.0   51.0   75.0    2.0   68.0   51.0   79.0   64.0   94.0   15.0   60.0   18.0   29.0   33.0   50.0   69.0   32.0    6.0   86.0    2.0   90.0   63.0   50.0   89.0   63.0   13.0   71.0   21.0    0.0   99.0   97.0   51.0   18.0   84.0   37.0   59.0   56.0   47.0   72.0   38.0   93.0    3.0   34.0   95.0   35.0   41.0   55.0   71.0   75.0   75.0   80.0   84.0   18.0 
  73.0   59.0   22.0   30.0   21.0   55.0   97.0   72.0   67.0   61.0   31.0   88.0   80.0    5.0    0.0   75.0   18.0   59.0   31.0   80.0   93.0   52.0   72.0   35.0   85.0   69.0   93.0   78.0   93.0   55.0   45.0   76.0   36.0   97.0   49.0   33.0   96.0   17.0   41.0    2.0    5.0   44.0   50.0   80.0   69.0   90.0   28.0    6.0   49.0   12.0   20.0   45.0   74.0   78.0   76.0   72.0    4.0   12.0   14.0   49.0 
  20.0   40.0   10.0   36.0    3.0   64.0   93.0    1.0   54.0   79.0   81.0   91.0   46.0   28.0   12.0   69.0   29.0   47.0   99.0   57.0   94.0   77.0   55.0   30.0    8.0   93.0   83.0   37.0   11.0   57.0   39.0   26.0   90.0   80.0   58.0    6.0   14.0   16.0   56.0   10.0   43.0   62.0   91.0   90.0    5.0   87.0    2.0   26.0   36.0   70.0   15.0   49.0    0.0   69.0    9.0   93.0   65.0   93.0   66.0   56.0 
  21.0   15.0   96.0   25.0   25.0   62.0   12.0   35.0   50.0    1.0   47.0   86.0   14.0   98.0   98.0   46.0   24.0   61.0   93.0    7.0   36.0   32.0   28.0   72.0   14.0   28.0   94.0   85.0   79.0   16.0    0.0   13.0   53.0   37.0   89.0   62.0   97.0   76.0   43.0   46.0   42.0   72.0   96.0   89.0   16.0   72.0   20.0   81.0   60.0   31.0   25.0   74.0   41.0   52.0   37.0   19.0   62.0   75.0   80.0   48.0 
  62.0   67.0   53.0   33.0   42.0   54.0   81.0   32.0   72.0   10.0   91.0   97.0   28.0   43.0   87.0   20.0   81.0    9.0   41.0    4.0    0.0    1.0   34.0    9.0   74.0   10.0    9.0   69.0   53.0   47.0   46.0   80.0    5.0   37.0   54.0   50.0   94.0   88.0   86.0   26.0   76.0   18.0   65.0   81.0   15.0   56.0   39.0   81.0   18.0   17.0   45.0    5.0   83.0   34.0   96.0   53.0   75.0   69.0   89.0    2.0 
   2.0   13.0   10.0    2.0   19.0   24.0   84.0   10.0   69.0   87.0   81.0   62.0   28.0   57.0   39.0   74.0   87.0   54.0   95.0   84.0   28.0   46.0    0.0   10.0   37.0   33.0   87.0    0.0   62.0   21.0   65.0   81.0   13.0   92.0   79.0    2.0   11.0   65.0   94.0   64.0   72.0   54.0   35.0   54.0   46.0   18.0   66.0   61.0   90.0    5.0   14.0   96.0   90.0   89.0   37.0    2.0   24.0    1.0   32.0   53.0 
  11.0   40.0    2.0   70.0   56.0   81.0   89.0   95.0   89.0   34.0    9.0   32.0   81.0    8.0   17.0   33.0   45.0   25.0   94.0    0.0   38.0   40.0   51.0   44.0   33.0   98.0   17.0   66.0   61.0   91.0   88.0   56.0   23.0   45.0   47.0   10.0   66.0   22.0   54.0   70.0   34.0   41.0   99.0   79.0   82.0   20.0   34.0   51.0   64.0   30.0   61.0   71.0   84.0   80.0    2.0    2.0   21.0    5.0   26.0   17.0 
  63.0   32.0   15.0   94.0   32.0   52.0   26.0   22.0   88.0   39.0    6.0   26.0   12.0   76.0   54.0   94.0   96.0    6.0    2.0   70.0   41.0   31.0   36.0   96.0   38.0   47.0   93.0   92.0   44.0   32.0   69.0   95.0   61.0   70.0    6.0   27.0   95.0   21.0   87.0   11.0   19.0   37.0   12.0   39.0   27.0   18.0   75.0   69.0   77.0   18.0   32.0   78.0   36.0   83.0   66.0   56.0   14.0   48.0   42.0   36.0 
  53.0   29.0   60.0   96.0   29.0    0.0   30.0   18.0   81.0   43.0   67.0   34.0   48.0    8.0   56.0   68.0   26.0   94.0    4.0   36.0   33.0   79.0    0.0   84.0    3.0   14.0   79.0   95.0   84.0   92.0   19.0   67.0   66.0   84.0   45.0   55.0   25.0   44.0   57.0   86.0   84.0   77.0   77.0   40.0   90.0   85.0   17.0    3.0   21.0   76.0   57.0   86.0   98.0   45.0   52.0   10.0   23.0   18.0   51.0   71.0 
