20 50
2479.0 1052.0 3550.0  461.0 1616.0  683.0  478.0 1746.0 3353.0  924.0  834.0  630.0  949.0 3216.0 1996.0 1764.0 2553.0 5052.0 1405.0  818.0 
  25.0   17.0   26.0   11.0   71.0    9.0   34.0   21.0   45.0   74.0   88.0   45.0   21.0    7.0   10.0    9.0   81.0   56.0   98.0   20.0   53.0   66.0   75.0    0.0   62.0   26.0   28.0   37.0   68.0    9.0   50.0   27.0   12.0   18.0   90.0   15.0   59.0   28.0   93.0   42.0   44.0   30.0   42.0   87.0   12.0   79.0    7.0   13.0   65.0   30.0 
  35.0   33.0   69.0   49.0   55.0    2.0   68.0   77.0   66.0   67.0   80.0   16.0   48.0   91.0   92.0   13.0   38.0   21.0   81.0   85.0   95.0   60.0   82.0   87.0   73.0   34.0   61.0   83.0   90.0   61.0   79.0   13.0   94.0   20.0   62.0   61.0   31.0   18.0   71.0   26.0   19.0   64.0   71.0   91.0   12.0   30.0   96.0   89.0   68.0   27.0 
  95.0   46.0   72.0   87.0   86.0   84.0   88.0    9.0   41.0   32.0   56.0   53.0   81.0   12.0   68.0   63.0   11.0   16.0   45.0   53.0   19.0    4.0   38.0    2.0   67.0   95.0   16.0   42.0   81.0   61.0   64.0   58.0   53.0   21.0   76.0   79.0   25.0   36.0   45.0   69.0   92.0    0.0   62.0   28.0   89.0   38.0    7.0   77.0   88.0   94.0 
  49.0    9.0   93.0   96.0   62.0   55.0   61.0   95.0   40.0   17.0   67.0   12.0   98.0   55.0   37.0   89.0   99.0    2.0   55.0    1.0   81.0   78.0   89.0   68.0   69.0    8.0    5.0   77.0   99.0   44.0   84.0    0.0   32.0   84.0   49.0   12.0   76.0   87.0   73.0   13.0    3.0   96.0    7.0   42.0   71.0   51.0   92.0   99.0   36.0   16.0 
  97.0   12.0   38.0   20.0   42.0    8.0   68.0   95.0    2.0   69.0   97.0   19.0   41.0   81.0   38.0    5.0    9.0   41.0   13.0   46.0   85.0    0.0   95.0   58.0   22.0    3.0   52.0   28.0   88.0   36.0   88.0   53.0   12.0   68.0   93.0   85.0   27.0   98.0   81.0   79.0   16.0   94.0   36.0   29.0   50.0   40.0   56.0   19.0   39.0   79.0 
  77.0   25.0   16.0    3.0   69.0   95.0   35.0   31.0    2.0   75.0   51.0   25.0   96.0   49.0   73.0   71.0   66.0   98.0   86.0   89.0   86.0   70.0   21.0   95.0   58.0   46.0   22.0   77.0   87.0   10.0   15.0   59.0   39.0   18.0   81.0   71.0   22.0   67.0   16.0   19.0   43.0   62.0    9.0   50.0   87.0   89.0    6.0   26.0   78.0   76.0 
  61.0   97.0   73.0   68.0   63.0   68.0    6.0    6.0   11.0   29.0   67.0   28.0   64.0   16.0   79.0   76.0   33.0   76.0   15.0   54.0   76.0   68.0   91.0   20.0   92.0   49.0   64.0   83.0   16.0   73.0   19.0   90.0   10.0   85.0   69.0   29.0   59.0   12.0   44.0   15.0   64.0   55.0   88.0   89.0   34.0   91.0   52.0    6.0   84.0   58.0 
  52.0   81.0   64.0   47.0   49.0   58.0   41.0   71.0   17.0   38.0   57.0   42.0   92.0   18.0   58.0   77.0   33.0   14.0   74.0   21.0   45.0   80.0   39.0   64.0   95.0   23.0    8.0   63.0   32.0   26.0   79.0   56.0    8.0   64.0   11.0   85.0   92.0   25.0   39.0   10.0   91.0   24.0   97.0   36.0   70.0   29.0   35.0   21.0   70.0   73.0 
  89.0   99.0   11.0   67.0   35.0   75.0   33.0   64.0   34.0   41.0   70.0   56.0   33.0   92.0   59.0   87.0   20.0   60.0   49.0   64.0   67.0   59.0   45.0   97.0   73.0   31.0   52.0   43.0    7.0   86.0   16.0   52.0   56.0   50.0   72.0    9.0   64.0    2.0   86.0   79.0   78.0   27.0   98.0   48.0   92.0   51.0   66.0   70.0   89.0   91.0 
  44.0   87.0   53.0   85.0   55.0    7.0    2.0   76.0   20.0   27.0   69.0    9.0   42.0   36.0   12.0   80.0   24.0    6.0   25.0   54.0   44.0   62.0   10.0   33.0   18.0   47.0   40.0   20.0   73.0   95.0   37.0   93.0   13.0   96.0   30.0   74.0   88.0   67.0   32.0   94.0   66.0   20.0    7.0   62.0   96.0   33.0   36.0   39.0   84.0   14.0 
  21.0   60.0   44.0   76.0    0.0   39.0   72.0   64.0   52.0   71.0   51.0   19.0    0.0    0.0    2.0   14.0   63.0    2.0   88.0   52.0   48.0   77.0   11.0   56.0   46.0   46.0   99.0   65.0   25.0   41.0    7.0   29.0   23.0    2.0    5.0    1.0   43.0   68.0   77.0   31.0   45.0   72.0    9.0   58.0   42.0   38.0   88.0   10.0   92.0   66.0 
  37.0   48.0   64.0    6.0   51.0    2.0    7.0   22.0   94.0   38.0   15.0   26.0    7.0   71.0   24.0   75.0    6.0   55.0   56.0   29.0   98.0    6.0   36.0   63.0    3.0   18.0    8.0   94.0   71.0   83.0   57.0   95.0    1.0    9.0   27.0   14.0   61.0   40.0   38.0   92.0    3.0   71.0    6.0   88.0   87.0   74.0   62.0   87.0   96.0    7.0 
  95.0   67.0   59.0   28.0   34.0   32.0   67.0   36.0   43.0   75.0   70.0   38.0   89.0   54.0    1.0    7.0   10.0   66.0   88.0   30.0   57.0   98.0   91.0   54.0   37.0   68.0   52.0   25.0   61.0   65.0   34.0   41.0   82.0    1.0   68.0   86.0   43.0   46.0   95.0   78.0   19.0   79.0    9.0   16.0   61.0   25.0    4.0   16.0   41.0    6.0 
  74.0   29.0   50.0   20.0   70.0   16.0   82.0   81.0   39.0   89.0   67.0   85.0   72.0   95.0    4.0   79.0   47.0   23.0   68.0   86.0    0.0   75.0   75.0   78.0   94.0   33.0   50.0   43.0   86.0   31.0    0.0   50.0   97.0   21.0   79.0   25.0   83.0   40.0   59.0   13.0   99.0   85.0   98.0   51.0   71.0   74.0    6.0   34.0   64.0   23.0 
  60.0   31.0   76.0   12.0   58.0   65.0   45.0   77.0   83.0   14.0   65.0   28.0   45.0   22.0   16.0   98.0   65.0   58.0   87.0   89.0   73.0    6.0   68.0   68.0   95.0   63.0   49.0   59.0   57.0   30.0   10.0   40.0   66.0    8.0   15.0   32.0   17.0   89.0    8.0   97.0   76.0   52.0    3.0   30.0   79.0   57.0   81.0   52.0   26.0   36.0 
  58.0   41.0   81.0    3.0   25.0   26.0   69.0   50.0   40.0   46.0   87.0   76.0   57.0   28.0   58.0   64.0   24.0   41.0   63.0   45.0    7.0    9.0   57.0   21.0    9.0   36.0   91.0   76.0   82.0   22.0   29.0    3.0   55.0   80.0   67.0   19.0   47.0   59.0   50.0   80.0   85.0   57.0   95.0    9.0   28.0   46.0    6.0    6.0   81.0   86.0 
  17.0   22.0   26.0   38.0   11.0   89.0   95.0    9.0   29.0   16.0   80.0   33.0   37.0   21.0   31.0   46.0   79.0   45.0   45.0   29.0   17.0   93.0    8.0   51.0   73.0   84.0   42.0   13.0   77.0   89.0   45.0   94.0    7.0   77.0   35.0   91.0   35.0   61.0   99.0   65.0   70.0   37.0   29.0   85.0    0.0   30.0   72.0   69.0   41.0   41.0 
  90.0    3.0   85.0   73.0   16.0   19.0   14.0   26.0   68.0   86.0   53.0   65.0   99.0   27.0    8.0   93.0   12.0   44.0   72.0   76.0   29.0   87.0   88.0   15.0   59.0   21.0   24.0   10.0   67.0    0.0   35.0   33.0   45.0   31.0   38.0   94.0   75.0   44.0   76.0   12.0    4.0   64.0   91.0   80.0   11.0   72.0   90.0   39.0   71.0   82.0 
  67.0   99.0   54.0   43.0   24.0   88.0   69.0   46.0   90.0   65.0   13.0   51.0   75.0   60.0   74.0   68.0   95.0   91.0   95.0   97.0   65.0   62.0   60.0   19.0   91.0   55.0   95.0   91.0   66.0   23.0   60.0   38.0   63.0   88.0   39.0   48.0   30.0   29.0   40.0   67.0   79.0   79.0   82.0   88.0   87.0   18.0   94.0   53.0   84.0   69.0 
  28.0   38.0   57.0   75.0   41.0   28.0   17.0   86.0   22.0   56.0    9.0    3.0   54.0   78.0   54.0   38.0   22.0   66.0   76.0   77.0   21.0   25.0   24.0   96.0   82.0    7.0   89.0   82.0   88.0   37.0   24.0   49.0   91.0   26.0   64.0   62.0   36.0   93.0   41.0   48.0   74.0   83.0    5.0   22.0   85.0   84.0   44.0    3.0   92.0   48.0 
  99.0
 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   3   2   2

