30 75
12484.0 12355.0 12494.0 6904.0 12315.0 13624.0 4301.0 3860.0 13690.0 12406.0 11384.0 4461.0 5359.0 1820.0 13315.0 13506.0 1411.0 7706.0 4116.0 12103.0 1250.0 13298.0 13304.0 13162.0 1433.0 11312.0 6584.0 2058.0 11463.0 11134.0 
  28.0   35.0   78.0   36.0   38.0   55.0   36.0   58.0   93.0   84.0   61.0   66.0    8.0   43.0   58.0   76.0   88.0   42.0   53.0   63.0   84.0   19.0   67.0   25.0   27.0   89.0   49.0   72.0   21.0   17.0   84.0   31.0   13.0    9.0   74.0   69.0   28.0   16.0   77.0   42.0   70.0   67.0   22.0   49.0   99.0   14.0   93.0   17.0   71.0   95.0   80.0    1.0   47.0   19.0   95.0    0.0   73.0   69.0   65.0   95.0   30.0   23.0   87.0    5.0   46.0   92.0   52.0   60.0   86.0   84.0   46.0   95.0    4.0   75.0    7.0 
  53.0   50.0   42.0   98.0   19.0   60.0   44.0    7.0   50.0   56.0   62.0   57.0   29.0   94.0   13.0   99.0   92.0   59.0   79.0   66.0   52.0   37.0   55.0    2.0   14.0   43.0   82.0   29.0   87.0   80.0   81.0   56.0   85.0   50.0   80.0   35.0   22.0    1.0   29.0   61.0    9.0   30.0   15.0   11.0   34.0   16.0   67.0   34.0   40.0    5.0   59.0   77.0    0.0   38.0    0.0   63.0   80.0   19.0   26.0    4.0    1.0   31.0   77.0   66.0   91.0   95.0   76.0   71.0   30.0   69.0   97.0   47.0   97.0   95.0   24.0 
  69.0   83.0   56.0   64.0   46.0   88.0   37.0   56.0   70.0   93.0   74.0   65.0    5.0   72.0   12.0   33.0   47.0   73.0   79.0   68.0    2.0    1.0   40.0   44.0   77.0   70.0   82.0   58.0   94.0   31.0    3.0   67.0   20.0   57.0   34.0   89.0   13.0    9.0   66.0   69.0   96.0   63.0    8.0   22.0   41.0    7.0   55.0   35.0   73.0    9.0   78.0   48.0   97.0   49.0   35.0   97.0   41.0   31.0   99.0   26.0   15.0   46.0    1.0   71.0   97.0   20.0   95.0   10.0   26.0   23.0   47.0   83.0   27.0   48.0   31.0 
  97.0   22.0   60.0   23.0   12.0   32.0   64.0   36.0   75.0   33.0   33.0   59.0    1.0   89.0   71.0    7.0   15.0   56.0   24.0   10.0   60.0   29.0   88.0   85.0   43.0   83.0   52.0   95.0   29.0    4.0   88.0    6.0   76.0   24.0   83.0   40.0   15.0   37.0   16.0   16.0   77.0   19.0   80.0   88.0   54.0   32.0   43.0   78.0   15.0   36.0   61.0    2.0   61.0   79.0   24.0   85.0   19.0   88.0   56.0   76.0   90.0   58.0   53.0   56.0   33.0   27.0   64.0   35.0   92.0   50.0   21.0   50.0   74.0   61.0    7.0 
  31.0   77.0   13.0   83.0   16.0   56.0   15.0    2.0   97.0   25.0   82.0   52.0    5.0   89.0   18.0   42.0   32.0   14.0   78.0   56.0   85.0   30.0   85.0   30.0    5.0   44.0    5.0   61.0   57.0   78.0   98.0   25.0   83.0   30.0   31.0   14.0   33.0   41.0   68.0    1.0   54.0   93.0   18.0   15.0   61.0   17.0   65.0   35.0   62.0   30.0   55.0    8.0   64.0   77.0   55.0   81.0   40.0    5.0   86.0   54.0   67.0   45.0   21.0   54.0   37.0   23.0   48.0   19.0   27.0   80.0    6.0   13.0   52.0   18.0   93.0 
  68.0   17.0   55.0   97.0    3.0   70.0   92.0   25.0   36.0   49.0    1.0   79.0   20.0   18.0   84.0   35.0   72.0   58.0   69.0   32.0   73.0   97.0   87.0    4.0   63.0   84.0   32.0   40.0   31.0    5.0   27.0   10.0   91.0   46.0   70.0   14.0   62.0   97.0   90.0   90.0   36.0   98.0   78.0   55.0   38.0   38.0   31.0   96.0   86.0   84.0   71.0    3.0   38.0   66.0   75.0   48.0   39.0   98.0   89.0    1.0   57.0   44.0   32.0   98.0   15.0   35.0    6.0   46.0   14.0   16.0   91.0   77.0   56.0   51.0   35.0 
  89.0    7.0    4.0   89.0   83.0   28.0   71.0   19.0   99.0    5.0   75.0   34.0   83.0   14.0   56.0   27.0   53.0   15.0   42.0   30.0   86.0   29.0   73.0   48.0   33.0   81.0   48.0   63.0   39.0   16.0   83.0   12.0   97.0   78.0   95.0   21.0    6.0   64.0   98.0   21.0   59.0   42.0   24.0   23.0   44.0   40.0   56.0   70.0   67.0    4.0   91.0   52.0   90.0   21.0    5.0   89.0   89.0   17.0   55.0   87.0   35.0   21.0   85.0   62.0   89.0   93.0   58.0   31.0   13.0   29.0    7.0   70.0   12.0   29.0    1.0 
  81.0   64.0   96.0    1.0   32.0   85.0   41.0   53.0   32.0   99.0    6.0    3.0   85.0   39.0   84.0   45.0   70.0   27.0   88.0   31.0   47.0   97.0   10.0   81.0   12.0   19.0   19.0   63.0   88.0    7.0    0.0   87.0   67.0   29.0   44.0   75.0   94.0    4.0   78.0   38.0   89.0   97.0   33.0   41.0   25.0   10.0   69.0   62.0   34.0   58.0   31.0   46.0   72.0   48.0   56.0   50.0   17.0   46.0   21.0   87.0   13.0   41.0   35.0   58.0   66.0    1.0   75.0   82.0   68.0   22.0   69.0   16.0   82.0   75.0   15.0 
  96.0   34.0   89.0   47.0   96.0   55.0   36.0   47.0   71.0   55.0   18.0   78.0   39.0   63.0   71.0    0.0   49.0   44.0   38.0   95.0   73.0   12.0   70.0    8.0   65.0   70.0   92.0   17.0   92.0   56.0   44.0   22.0   29.0   17.0   88.0   52.0   29.0   99.0   85.0   82.0   54.0   58.0   37.0   86.0   84.0   82.0    3.0   91.0   87.0   42.0   79.0   62.0   61.0   57.0   52.0    0.0   44.0   74.0   16.0   60.0   95.0   73.0   65.0   88.0   39.0   91.0   44.0   78.0   86.0   57.0   83.0   44.0   14.0   53.0   84.0 
  21.0   36.0   71.0   42.0   32.0   26.0   20.0    7.0   42.0   10.0   76.0   89.0   12.0   30.0   54.0   88.0   75.0   95.0   85.0   28.0   65.0   16.0   60.0   44.0   41.0   77.0   80.0    1.0    0.0   63.0   90.0   64.0   91.0   19.0   12.0    6.0   12.0   58.0   68.0   67.0   13.0   17.0    5.0   50.0   82.0   47.0   98.0   63.0   35.0   57.0   65.0    7.0   88.0   94.0   65.0    4.0   35.0   71.0   88.0   72.0   10.0   38.0   47.0   42.0   46.0   93.0   58.0   20.0   33.0   47.0   17.0   90.0   60.0   17.0   65.0 
  30.0   13.0    8.0   39.0    7.0   39.0   25.0   19.0   98.0    8.0   77.0   65.0   93.0    4.0   17.0   94.0   68.0   98.0   96.0   47.0   47.0   68.0    7.0   18.0   67.0   83.0   45.0   49.0   82.0   57.0   81.0   93.0   63.0   73.0   58.0   43.0   41.0   73.0   11.0   39.0   47.0   19.0   95.0   34.0   83.0   24.0   43.0   33.0   11.0   46.0   30.0    0.0   57.0   58.0   72.0   34.0   35.0   83.0   28.0   14.0   90.0   94.0   29.0   15.0   63.0   93.0   28.0   84.0   65.0   48.0   58.0   98.0   86.0    7.0   24.0 
  90.0   16.0   80.0   28.0   26.0   41.0   23.0    9.0   59.0   62.0   20.0   17.0   99.0   23.0   78.0   55.0   28.0   52.0   67.0   61.0   62.0   17.0   72.0   89.0   55.0   70.0   99.0   74.0   48.0   90.0   20.0   94.0   61.0   17.0   60.0   29.0   30.0   80.0   31.0   10.0   86.0   19.0   12.0   61.0   80.0    1.0   64.0   42.0   47.0   29.0   97.0   73.0   23.0   48.0   80.0   67.0   92.0   38.0   90.0   44.0   94.0    8.0    6.0   42.0   58.0   78.0   53.0   31.0   95.0   60.0   83.0    6.0   25.0   29.0   99.0 
  85.0   94.0   52.0   75.0   15.0   91.0   37.0   50.0   95.0   91.0   34.0   53.0   70.0   88.0   54.0   99.0   46.0   63.0   58.0   68.0   81.0   72.0   94.0   73.0   28.0   40.0   13.0   41.0   60.0   79.0   41.0   14.0   57.0   29.0   34.0   76.0   63.0   11.0   90.0   89.0   12.0   99.0   37.0   49.0   22.0   20.0   84.0   72.0   59.0   59.0   47.0   81.0   70.0   92.0   39.0   29.0   85.0   38.0   30.0   25.0   83.0   24.0   79.0   94.0   32.0   73.0   28.0   43.0    0.0    8.0   70.0   55.0   25.0   81.0   84.0 
  38.0   37.0   56.0   66.0   68.0   77.0   49.0   54.0    1.0    0.0   89.0   58.0   73.0   98.0   56.0   80.0   77.0   15.0   28.0   75.0   67.0   35.0   58.0   35.0   59.0   10.0   46.0   13.0   26.0   35.0    4.0   97.0   83.0   65.0   19.0   19.0   71.0   74.0    1.0   21.0   30.0   64.0   35.0   50.0   69.0   12.0   19.0    4.0   32.0   59.0   99.0   25.0   47.0   51.0   98.0   30.0   84.0   17.0   37.0   87.0   92.0   92.0   54.0   36.0   44.0   84.0    9.0   54.0   61.0   87.0   89.0   63.0   44.0   35.0    6.0 
  77.0   93.0   28.0   54.0   80.0   63.0    8.0   29.0   17.0   29.0   47.0   19.0   48.0   45.0   32.0   31.0   93.0   30.0   41.0   78.0    0.0   69.0   53.0   48.0   42.0   92.0   67.0   33.0   18.0   20.0   50.0   43.0   86.0   75.0   97.0   71.0    7.0   64.0   11.0   35.0   10.0   32.0    2.0   94.0   77.0   79.0    9.0   21.0   45.0   49.0   31.0   54.0   26.0   87.0   88.0   13.0   48.0   67.0   93.0   82.0   17.0   84.0   43.0   68.0   87.0   19.0   36.0   20.0   64.0   71.0   98.0   20.0   15.0   59.0   32.0 
  51.0   65.0   89.0   64.0   80.0   27.0   88.0   97.0   35.0   91.0   45.0   70.0   57.0   88.0   10.0   53.0   72.0    5.0   70.0   26.0   48.0   13.0   52.0   81.0   12.0   94.0   87.0   18.0   92.0   61.0    1.0   37.0   19.0   69.0   60.0   22.0   65.0   23.0   58.0   20.0   23.0   77.0   44.0   13.0   40.0   29.0   99.0   83.0   80.0    7.0   48.0   71.0   45.0   51.0   27.0   34.0   26.0   91.0   85.0   87.0   12.0   11.0   32.0   48.0   31.0   17.0   33.0   69.0   40.0   89.0   43.0   67.0   61.0   32.0   88.0 
  54.0   57.0   19.0   22.0   30.0   46.0   25.0   74.0   71.0   42.0   23.0   44.0    3.0   10.0   99.0    2.0   95.0   13.0   93.0   15.0   77.0   11.0   36.0   74.0   41.0   75.0   51.0   46.0   91.0   19.0   19.0   41.0   81.0   55.0   23.0   99.0    7.0   63.0   50.0   98.0   77.0   81.0   70.0   73.0   43.0   15.0   80.0   66.0   10.0   65.0   16.0   82.0    1.0   73.0   40.0   73.0   10.0   84.0   83.0   36.0    1.0   36.0   74.0   33.0   93.0   58.0   20.0   25.0    8.0   93.0   69.0   31.0   86.0   37.0   34.0 
  53.0    0.0   16.0   12.0   35.0   48.0   36.0   11.0   50.0   69.0   25.0   17.0   27.0   86.0   11.0   20.0   80.0   75.0   74.0   23.0   45.0   49.0    8.0   80.0    3.0   93.0   64.0   75.0   10.0   42.0   99.0   43.0    5.0   98.0   11.0   43.0   25.0   97.0   72.0   62.0    5.0   18.0   52.0   79.0   78.0   31.0   39.0   53.0   62.0   95.0   53.0   73.0   48.0   98.0   47.0   44.0   78.0   38.0   13.0   11.0   14.0   51.0   76.0   40.0    8.0   80.0   74.0   28.0   59.0   92.0   52.0   72.0   66.0   34.0   23.0 
  73.0   35.0   70.0   18.0   25.0   54.0   77.0   32.0    9.0   34.0   71.0   26.0   12.0   91.0   63.0   29.0   78.0   20.0    3.0   22.0   50.0   39.0   99.0   96.0   26.0    4.0   63.0   82.0   28.0   99.0   64.0   39.0    1.0   88.0    9.0   24.0   22.0   37.0   38.0   20.0   32.0    5.0   39.0   37.0   84.0    8.0   81.0   87.0   12.0   42.0   68.0   13.0   17.0   89.0   12.0    7.0   75.0   76.0   17.0   78.0   60.0   14.0   95.0   98.0   85.0    3.0   88.0   21.0   67.0    1.0   17.0   57.0    8.0   70.0   46.0 
   3.0   45.0   71.0   44.0   85.0   40.0   30.0   27.0   59.0   98.0   45.0   97.0   52.0   57.0   50.0   83.0   72.0   28.0   99.0   66.0   18.0   55.0   77.0   60.0   46.0   65.0   58.0   92.0   72.0   19.0    8.0   63.0   22.0   51.0   31.0   18.0   19.0    2.0   56.0    1.0   29.0   49.0   72.0    0.0   31.0   28.0    4.0   98.0   47.0   48.0   33.0    5.0    6.0    3.0   62.0   95.0   58.0   72.0   22.0   25.0   25.0   19.0   25.0   59.0    4.0   81.0   58.0   78.0    6.0   57.0   26.0   87.0   44.0   81.0   29.0 
  11.0   55.0   73.0   43.0   88.0   35.0   73.0   55.0    9.0   38.0    8.0   80.0   27.0   37.0   56.0   15.0   27.0   44.0    2.0   36.0   48.0   69.0   14.0   43.0   57.0    4.0   84.0   28.0    8.0   19.0   39.0   56.0   53.0   86.0   17.0   69.0   40.0    7.0   19.0    8.0   63.0   79.0   24.0   50.0   89.0   61.0   74.0   70.0   57.0   71.0   28.0   18.0   37.0   99.0   84.0   12.0   64.0   32.0   73.0   60.0   39.0   12.0   19.0   85.0   98.0   95.0   65.0   84.0   51.0   45.0   73.0   99.0   91.0   36.0   94.0 
  36.0    6.0   34.0   69.0   55.0   98.0   21.0   21.0   28.0    6.0   52.0   36.0   49.0   97.0   28.0   88.0   49.0   73.0   10.0   37.0   10.0    8.0    2.0   66.0   75.0   38.0   30.0   68.0   44.0   91.0   16.0   69.0   70.0   57.0   39.0    1.0   48.0    8.0   98.0   15.0   93.0   60.0   66.0   38.0   17.0   77.0   36.0   78.0   99.0   17.0   59.0   68.0   48.0   29.0   85.0   51.0   54.0   85.0   84.0   21.0   47.0   65.0   74.0   93.0   33.0   73.0   33.0   28.0   37.0   11.0   11.0   94.0   32.0   89.0   32.0 
  93.0   83.0   67.0   23.0   36.0   67.0    9.0   96.0   43.0   73.0   90.0    1.0   73.0   55.0   61.0   38.0   50.0   76.0   90.0   51.0   15.0   43.0   46.0   23.0    0.0   19.0    7.0   47.0   19.0   92.0   82.0   57.0   74.0   28.0   56.0   34.0   82.0   78.0   51.0   80.0   24.0   62.0    9.0   57.0   10.0   22.0   86.0    0.0   59.0   40.0   75.0   93.0    6.0   25.0   43.0   21.0   22.0   75.0   84.0   83.0   53.0   96.0   93.0   79.0   77.0    3.0   64.0   63.0   87.0   82.0   95.0   68.0   83.0   19.0   25.0 
  92.0   41.0   15.0    7.0   85.0   99.0   51.0   96.0   54.0   68.0   88.0   48.0    4.0   72.0   10.0   82.0   78.0   49.0   90.0   61.0   68.0   86.0   58.0    3.0   88.0   56.0    7.0   87.0   73.0   39.0   52.0   44.0   40.0   39.0   30.0   56.0   77.0    5.0   37.0   33.0   83.0   28.0   19.0   96.0   55.0   46.0    1.0   46.0    9.0   39.0   57.0   34.0   56.0   12.0   33.0   14.0   13.0   82.0    3.0    4.0   61.0   50.0   80.0   27.0   48.0   70.0   55.0   55.0   35.0   12.0    1.0   44.0   84.0   19.0   99.0 
  25.0   26.0   31.0   32.0   54.0   34.0   39.0   57.0    2.0   84.0   33.0   98.0   35.0   87.0   85.0   78.0   44.0   33.0   51.0   10.0   94.0   72.0   23.0   12.0   52.0    9.0   72.0   40.0   74.0   19.0   42.0   30.0   69.0   79.0   21.0   75.0   27.0   25.0   84.0    5.0   14.0   20.0   92.0   96.0   43.0   44.0   76.0   94.0    6.0    3.0   76.0   58.0   81.0   58.0   59.0   22.0    2.0   71.0   97.0   75.0    2.0   67.0   21.0   61.0   24.0   22.0   39.0   96.0   99.0   64.0   27.0    8.0   94.0   93.0   82.0 
   5.0   39.0   64.0   45.0   72.0   96.0   79.0   56.0   54.0   96.0   73.0    0.0   46.0   95.0    5.0   58.0   36.0   31.0   22.0   52.0   42.0   60.0   22.0   43.0   51.0   49.0    7.0   61.0   44.0   10.0   41.0   88.0   22.0   74.0   86.0   83.0   16.0   14.0   44.0   46.0    2.0    8.0   86.0   30.0    1.0   46.0   80.0    0.0   79.0   86.0    8.0   24.0   35.0   42.0   79.0   22.0   85.0   32.0   35.0   51.0   45.0   55.0   54.0   31.0   98.0   20.0   38.0   22.0   63.0   14.0    8.0   42.0   53.0   20.0   80.0 
  80.0   91.0   48.0   39.0   79.0   54.0   56.0   27.0   43.0   36.0    0.0   89.0    3.0   53.0   85.0   33.0   38.0   48.0    9.0   19.0    2.0   76.0   71.0   44.0   53.0   52.0   87.0    1.0   11.0   64.0   35.0    4.0   35.0   58.0   11.0   84.0   12.0   98.0    8.0   48.0   73.0   82.0    9.0   19.0   19.0   38.0    8.0   31.0   77.0   83.0   38.0   98.0   60.0   52.0   26.0   60.0   61.0   95.0   65.0   79.0   55.0   45.0    3.0   27.0   24.0   52.0   52.0   21.0    2.0   91.0   15.0   40.0   31.0   29.0   33.0 
  75.0   76.0   46.0   66.0   69.0   60.0   65.0   43.0   34.0   59.0   50.0   67.0    1.0   28.0   42.0   35.0   21.0   78.0   97.0    7.0   48.0   36.0   64.0   92.0   50.0    9.0   93.0   29.0   72.0   37.0   99.0   66.0   43.0   39.0   57.0   25.0   20.0   51.0   53.0   67.0   85.0   69.0   70.0   45.0   79.0   67.0   23.0   59.0   81.0   26.0   35.0   99.0   35.0   49.0   57.0   77.0   12.0   67.0   32.0   67.0   27.0   46.0    5.0   24.0   89.0   82.0   73.0    5.0    5.0   95.0   82.0   82.0   14.0    7.0   64.0 
