30 60
3564.0 2537.0 2143.0 1839.0 3036.0 5081.0 2069.0  712.0 1233.0 2074.0 3651.0 5542.0 2667.0 2347.0 4627.0  652.0 2460.0 2531.0 5872.0 3477.0 3889.0 1565.0 5597.0 3735.0 3256.0 5205.0 4112.0 2773.0 4158.0 4077.0 
  45.0   52.0   93.0   88.0   82.0   30.0    6.0   59.0   40.0   56.0    4.0   10.0   74.0   16.0   28.0   30.0   69.0   38.0   72.0   18.0   27.0   27.0   80.0   38.0    8.0   93.0   70.0   72.0    8.0   73.0   17.0   62.0   82.0   45.0   70.0   49.0   12.0   41.0   19.0    3.0   18.0   47.0    0.0   48.0   14.0    5.0   50.0   84.0    4.0   95.0    0.0   96.0   27.0   31.0   15.0   62.0   43.0   28.0   77.0   53.0 
  33.0   11.0   82.0   54.0   49.0   86.0    8.0   31.0    3.0   95.0   13.0   11.0    2.0   86.0   27.0    8.0    4.0   97.0   41.0    4.0    0.0   95.0   45.0   73.0   74.0   31.0   55.0   22.0   26.0   15.0   93.0   49.0   71.0   11.0   41.0   17.0    1.0   44.0   65.0   57.0   14.0   34.0    8.0   76.0   20.0   48.0   46.0   98.0    6.0   60.0   23.0   10.0   78.0   48.0   45.0   36.0   67.0   91.0   44.0   29.0 
  68.0   31.0   65.0   40.0   59.0   70.0   52.0   61.0   38.0    9.0   60.0   63.0   49.0   38.0   61.0   72.0   55.0   32.0   56.0   38.0   28.0   66.0   31.0   49.0   33.0   78.0   17.0   89.0   98.0   70.0   31.0   38.0   87.0   61.0   22.0   23.0   63.0   76.0    1.0    0.0   41.0   84.0   71.0   93.0   39.0   79.0   50.0   66.0   27.0    0.0   88.0   49.0   56.0    2.0   71.0   95.0   97.0   64.0   32.0   97.0 
  57.0   42.0   31.0   21.0    6.0   50.0   77.0   20.0   61.0    6.0   77.0   97.0   11.0   83.0   40.0   16.0   32.0   73.0   46.0   32.0    6.0   98.0    4.0   64.0   75.0   92.0   37.0   35.0    0.0   55.0   77.0   86.0   49.0   70.0   86.0   49.0   99.0   93.0   93.0    1.0   52.0    9.0   49.0   78.0   84.0   59.0   99.0   59.0   96.0   35.0   80.0   22.0   96.0   43.0   29.0   67.0   93.0   32.0   17.0    7.0 
  41.0   51.0    7.0   78.0   38.0   63.0   33.0   74.0   95.0   51.0    8.0   17.0   54.0   63.0   39.0   16.0   55.0   38.0   69.0   97.0   29.0   29.0   23.0   83.0   38.0    0.0   93.0   78.0   58.0   31.0   69.0   33.0    6.0   11.0    9.0   19.0   11.0   25.0   61.0   80.0   27.0   39.0   21.0   89.0   90.0   69.0   40.0   97.0   23.0   54.0   71.0   69.0   79.0   19.0   62.0   25.0   33.0   29.0   92.0   63.0 
  76.0   69.0   67.0    6.0   22.0   33.0   52.0   41.0   97.0   91.0   46.0   75.0   68.0   20.0    3.0   70.0   98.0   97.0   63.0   37.0   77.0   47.0   94.0   20.0   12.0   17.0   99.0    0.0    3.0   66.0   90.0   25.0   73.0   72.0   36.0   46.0   71.0   63.0   72.0   86.0   50.0   59.0   86.0   15.0    5.0   39.0   66.0   51.0   82.0   27.0   22.0   81.0   62.0   89.0   76.0   96.0    4.0   62.0   14.0   43.0 
  51.0   20.0   80.0   38.0   89.0   91.0   65.0   82.0   26.0   54.0   38.0   87.0   74.0   52.0   54.0   49.0   35.0   66.0   35.0   61.0   11.0   37.0   13.0   74.0   14.0   29.0   57.0   16.0   75.0   40.0    1.0   38.0   35.0   49.0   62.0   20.0   36.0   17.0   54.0    8.0   10.0   21.0   91.0    4.0   53.0   42.0   93.0   96.0    1.0   87.0   73.0   26.0   92.0   63.0   30.0   14.0   26.0   89.0   28.0   18.0 
  21.0    3.0    4.0   63.0   23.0   16.0   83.0    1.0   52.0   77.0   25.0   97.0   87.0   11.0   35.0   98.0   35.0   45.0   31.0   12.0   28.0   66.0   21.0   67.0   35.0   39.0    0.0   50.0   88.0    4.0   63.0    2.0   38.0   31.0   41.0   91.0   19.0   55.0   52.0   49.0   36.0   69.0   73.0   82.0   69.0   91.0   30.0   41.0    3.0    3.0    8.0   70.0   63.0   50.0   76.0   22.0   81.0   18.0   33.0   34.0 
  13.0   35.0   53.0   31.0   52.0   20.0   86.0   77.0   43.0   11.0   17.0   37.0   52.0    5.0   15.0   75.0   48.0   47.0   30.0   97.0   47.0   69.0   41.0   19.0    8.0   28.0   44.0   19.0   68.0   33.0   83.0   86.0   23.0   66.0   31.0   70.0   48.0   97.0    7.0   14.0   69.0   97.0   42.0   89.0   71.0   39.0   86.0   16.0   54.0   96.0   61.0   88.0   32.0   31.0   55.0   82.0   74.0   81.0   62.0   62.0 
  56.0   60.0   34.0   73.0   77.0   72.0   53.0   37.0   83.0   36.0   71.0   49.0   20.0   14.0   31.0   84.0   46.0   47.0   93.0   42.0   49.0   80.0    7.0   55.0   36.0   96.0   60.0    4.0   90.0   71.0   98.0   64.0    0.0   48.0    6.0   57.0   47.0   35.0   67.0   34.0   77.0   10.0   81.0   69.0   27.0   55.0   55.0   75.0   27.0    8.0   72.0   39.0   74.0   25.0    8.0   71.0   64.0   74.0   41.0   78.0 
