30 75
22943.0 18466.0 23100.0 9233.0 11433.0 1829.0 17900.0 4194.0 19629.0 19272.0 10276.0 12589.0 23480.0 11472.0 9925.0 13801.0 18758.0 17396.0 10702.0 10787.0 6715.0 14160.0 14469.0 23314.0 17496.0 3519.0 20218.0 7666.0 8584.0 19875.0 
  35.0   35.0   97.0    3.0   84.0   13.0    4.0   33.0   18.0   91.0    6.0   54.0   76.0   65.0   13.0   12.0   25.0   79.0   17.0   88.0    5.0   43.0   38.0   28.0   11.0   20.0   78.0   31.0   85.0   73.0    4.0   18.0   25.0   97.0   38.0   63.0   16.0    4.0   77.0   91.0   84.0   85.0   24.0   51.0   59.0   42.0   43.0   55.0   62.0   81.0   26.0   82.0   17.0   82.0   89.0   55.0   67.0   35.0   76.0   90.0   22.0   41.0   88.0    2.0   20.0   85.0   29.0   92.0    9.0   83.0   73.0    0.0   43.0   85.0   45.0 
  78.0   26.0   12.0   50.0   71.0   21.0   96.0   81.0   69.0   44.0    2.0   65.0   76.0   85.0   94.0   77.0   17.0   92.0   94.0   50.0   98.0   26.0   39.0   50.0    8.0    0.0   80.0   51.0   72.0   30.0   34.0   88.0   38.0   63.0   66.0   23.0   21.0    6.0   27.0   87.0   74.0   50.0   28.0   32.0   18.0   86.0   64.0   61.0    7.0   11.0   72.0   65.0   40.0   36.0   45.0   45.0   13.0   79.0   83.0   31.0   22.0   61.0   85.0   99.0    2.0   83.0   91.0   72.0   16.0   11.0   64.0   23.0   82.0   46.0   17.0 
  64.0   97.0    8.0   51.0   37.0    6.0   33.0   49.0   89.0   91.0   82.0   21.0   47.0   62.0   45.0    1.0   12.0   49.0   16.0   73.0   45.0   91.0   39.0   38.0   10.0   30.0   18.0   94.0    4.0   32.0   95.0   41.0   36.0   21.0   98.0    5.0   90.0   39.0   58.0   71.0   50.0   18.0   93.0   48.0   94.0   72.0   66.0   43.0   56.0    9.0    2.0   60.0   61.0   67.0   85.0   13.0   25.0   55.0   14.0   61.0   25.0   27.0   36.0   58.0   36.0   67.0   42.0   30.0   38.0   97.0   31.0   57.0   96.0   95.0   52.0 
  51.0   31.0   81.0   25.0    3.0   61.0   62.0   77.0   99.0   62.0   93.0   49.0   40.0   35.0   13.0   14.0    2.0   78.0   34.0   92.0   43.0   76.0   11.0   37.0    9.0   31.0   21.0   63.0   20.0   33.0   24.0   11.0   63.0   78.0   26.0   71.0   71.0   31.0   28.0   31.0    1.0   30.0   79.0   86.0   99.0   32.0   12.0   79.0   64.0   12.0   80.0   93.0    9.0   90.0   86.0   81.0    4.0   18.0    2.0   46.0   23.0    3.0   87.0   61.0   85.0   70.0   96.0   29.0   79.0   77.0   84.0   97.0   95.0   69.0    1.0 
  79.0   98.0   51.0    8.0   62.0   50.0   14.0   31.0   63.0    3.0   65.0   89.0   40.0   58.0   67.0   28.0   93.0   88.0   10.0   60.0   38.0   44.0   18.0   28.0   98.0   32.0   72.0   44.0    6.0   55.0   52.0   92.0   40.0   29.0    3.0    1.0   65.0   66.0    9.0   86.0   97.0   21.0    1.0   58.0   91.0   16.0   68.0    5.0   41.0   26.0   96.0   39.0   99.0   37.0   26.0   10.0   20.0   71.0   24.0   96.0   18.0   84.0   80.0   54.0   43.0   25.0   14.0   43.0   78.0   70.0   10.0   18.0   56.0   25.0   65.0 
  39.0   52.0   49.0   13.0   48.0   73.0   98.0   17.0   90.0   55.0   24.0   85.0   92.0    3.0   98.0   59.0   60.0   99.0   73.0   65.0   42.0   33.0   93.0   10.0   38.0   26.0   47.0   84.0   49.0   55.0   70.0   46.0   76.0   56.0   83.0   12.0   54.0   42.0   82.0   35.0   42.0   93.0   64.0   70.0   44.0   56.0    5.0   49.0   81.0   31.0   73.0   32.0    7.0   51.0   93.0   67.0   65.0   60.0   50.0   32.0   91.0   81.0   36.0   81.0   56.0   76.0   48.0   73.0   58.0    7.0   16.0    5.0   56.0   82.0   89.0 
  51.0   26.0   28.0   55.0   66.0   21.0    2.0   94.0   83.0   30.0   99.0   84.0   69.0   78.0   12.0   35.0   92.0   72.0    2.0   87.0   47.0    1.0   28.0   39.0   42.0   48.0   48.0    2.0   63.0   26.0   91.0   61.0    1.0   28.0   96.0   71.0   52.0    0.0   15.0   51.0   79.0   31.0   92.0   20.0   53.0   61.0    9.0   33.0   54.0   10.0   97.0   44.0   43.0   22.0   17.0   88.0    6.0   32.0   15.0   81.0   62.0   50.0   41.0   36.0   46.0   61.0   33.0    0.0   51.0   49.0   79.0   14.0   50.0   36.0   42.0 
  47.0   71.0   28.0   93.0   64.0    0.0   36.0   29.0   96.0   33.0   36.0   71.0   86.0   93.0   42.0   44.0   32.0   47.0   46.0   29.0   27.0    1.0   70.0    9.0   83.0   27.0   18.0   38.0   55.0   42.0   20.0   75.0   56.0   33.0   73.0   44.0   66.0   13.0   64.0   48.0   39.0   35.0    6.0   24.0   93.0   42.0   47.0   42.0   10.0   62.0   90.0   45.0   11.0   48.0   95.0   39.0   41.0   61.0   82.0   18.0   41.0   96.0   23.0   42.0    8.0   54.0   30.0   53.0   61.0   53.0   38.0   34.0   91.0   92.0   78.0 
  67.0   13.0    4.0   30.0   24.0   76.0    1.0   42.0   34.0   79.0   65.0   42.0   49.0   45.0   29.0   28.0   16.0   32.0   50.0   63.0   15.0   80.0   28.0   30.0   13.0   30.0   50.0   57.0   40.0    6.0   44.0   15.0   79.0   74.0   63.0   77.0   80.0   60.0   74.0   54.0   94.0   43.0   78.0   95.0   16.0   18.0   42.0   56.0   56.0   23.0   53.0   40.0   29.0   34.0   86.0    0.0   55.0   37.0   99.0   21.0   87.0   61.0   36.0   61.0   55.0   80.0   59.0   65.0   24.0   90.0   94.0   47.0   78.0   48.0   92.0 
  38.0   15.0   43.0   80.0   37.0   47.0   34.0   67.0   60.0   32.0   88.0   80.0   34.0   35.0   50.0   47.0   11.0   65.0   78.0   69.0   83.0   35.0   61.0    6.0   45.0   14.0   74.0   47.0   98.0   76.0   79.0   82.0    2.0   40.0   74.0   64.0   60.0    4.0   79.0   66.0   64.0   76.0   70.0   30.0   67.0   91.0   57.0   13.0   11.0   31.0    3.0   22.0   93.0   34.0   88.0   47.0   76.0   97.0   18.0   88.0   44.0   71.0   78.0   68.0    1.0   55.0   23.0   53.0   14.0   79.0   24.0   53.0   97.0   81.0   44.0 
  78.0   15.0   84.0   10.0   20.0   29.0    0.0   52.0   16.0   28.0   28.0   12.0   40.0   13.0   11.0   69.0   15.0   62.0   60.0   69.0   20.0   85.0   31.0   67.0   77.0    5.0   58.0   91.0    1.0   62.0   74.0   30.0   17.0   27.0   81.0   32.0   52.0   42.0    3.0   28.0   92.0   72.0    2.0   73.0    3.0   83.0   60.0    0.0   33.0   31.0   39.0    3.0   70.0   81.0   97.0   31.0   78.0   29.0   85.0    1.0   95.0   57.0    6.0   37.0    3.0    1.0   43.0   17.0   68.0   35.0   56.0   48.0   49.0   78.0   52.0 
  41.0   84.0    9.0   52.0   55.0   64.0   47.0   40.0   38.0   61.0   80.0   23.0   73.0   53.0   45.0   97.0    3.0    0.0   16.0   40.0   43.0   80.0   77.0   52.0   92.0   83.0   10.0   38.0   27.0   32.0   60.0   33.0    1.0   64.0    6.0   76.0   30.0   44.0   16.0   20.0   72.0   27.0    5.0   94.0    4.0   62.0   78.0    2.0   93.0   41.0   73.0   69.0   54.0   92.0   95.0   33.0   10.0   15.0   45.0   72.0   41.0   61.0   41.0   87.0   30.0   56.0   35.0   19.0   97.0   70.0   19.0   16.0   32.0   26.0   36.0 
  11.0   99.0    6.0   36.0   70.0   57.0   94.0   69.0    8.0   58.0   73.0   55.0   45.0   44.0   88.0   24.0   51.0   75.0   33.0    6.0    1.0   63.0   40.0   35.0   44.0   87.0   81.0   11.0   92.0   61.0   97.0   33.0   32.0   83.0   36.0   10.0   52.0   48.0   21.0   29.0   86.0   29.0   24.0   97.0   80.0   31.0   71.0   54.0   79.0    6.0   57.0   48.0   22.0   45.0   86.0   85.0   72.0   36.0   20.0   49.0   49.0   85.0   62.0   81.0   94.0   16.0   44.0   37.0   42.0   33.0   38.0    8.0   22.0   51.0   93.0 
  67.0    2.0   96.0   57.0   84.0   49.0   68.0   27.0   44.0   22.0   59.0   19.0   93.0   50.0   80.0    3.0    5.0   94.0   72.0   64.0    7.0   89.0   81.0   16.0   38.0   74.0   66.0    3.0   61.0   18.0   53.0   96.0   13.0   41.0   37.0   86.0    0.0   22.0   17.0   65.0   39.0    8.0   93.0    9.0   38.0   17.0   87.0   44.0   24.0   25.0   19.0   18.0   13.0   61.0   28.0   58.0   26.0   83.0   26.0   20.0   43.0   58.0   11.0   42.0   11.0   26.0   10.0   81.0   83.0   66.0   73.0   50.0   12.0   52.0    9.0 
