10 50
 366.0  314.0  504.0  504.0  580.0  415.0  456.0  549.0  310.0  316.0 
 260.0  239.0  418.0  557.0  346.0  161.0  288.0  568.0  379.0  392.0  672.0  268.0  122.0  295.0  344.0  143.0  393.0   29.0  656.0  654.0  235.0  329.0  640.0  517.0  329.0  524.0  318.0  516.0   79.0  414.0  458.0  758.0   28.0  167.0  504.0  502.0  475.0  226.0   94.0  422.0  303.0  139.0  362.0  519.0  494.0   88.0  468.0   72.0  370.0   68.0 
 580.0  484.0   34.0  386.0  180.0  522.0  338.0  636.0  523.0   28.0  646.0  652.0  319.0  423.0  712.0  242.0  486.0  401.0  551.0  812.0  155.0  585.0  482.0  604.0  200.0  284.0   80.0  195.0  426.0  107.0  387.0  516.0  374.0  234.0  495.0  584.0  612.0  239.0  392.0  507.0  145.0  459.0  104.0  286.0  701.0  463.0  467.0  349.0  574.0  344.0 
 335.0  212.0  369.0  258.0  455.0  348.0   33.0  302.0  181.0  329.0  363.0  504.0  376.0   99.0  502.0  262.0  140.0  310.0  335.0  466.0  249.0  285.0  328.0  263.0  149.0  274.0  345.0  337.0  288.0  284.0  140.0  467.0  338.0  215.0  192.0  243.0  267.0  403.0  244.0  162.0  202.0  270.0  411.0  267.0  364.0  400.0  156.0  356.0  248.0  348.0 
 415.0  347.0  240.0  474.0  179.0  336.0  281.0  603.0  442.0  219.0  666.0  451.0  117.0  338.0  525.0   59.0  428.0  205.0  611.0  738.0   84.0  451.0  569.0  559.0  229.0  409.0  135.0  367.0  241.0  261.0  414.0  653.0  170.0   94.0  496.0  540.0  541.0   97.0  218.0  456.0  174.0  286.0  180.0  406.0  598.0  258.0  461.0  142.0  466.0  138.0 
 363.0  276.0  603.0  349.0  694.0  441.0  258.0   73.0  120.0  564.0  218.0  576.0  582.0  204.0  519.0  484.0  108.0  474.0  294.0  237.0  487.0  256.0  354.0   23.0  383.0  432.0  586.0  532.0  432.0  508.0  235.0  524.0  519.0  442.0  138.0    9.0   72.0  631.0  402.0   80.0  441.0  385.0  651.0  424.0  200.0  552.0  141.0  550.0  179.0  543.0 
 624.0  507.0  173.0  228.0  365.0  598.0  323.0  548.0  489.0  157.0  516.0  746.0  464.0  410.0  779.0  357.0  436.0  501.0  399.0  748.0  268.0  594.0  317.0  529.0  184.0  113.0  255.0   25.0  509.0   88.0  281.0  332.0  492.0  326.0  394.0  510.0  559.0  408.0  466.0  449.0  190.0  522.0  288.0  118.0  671.0  580.0  375.0  480.0  560.0  474.0 
 677.0  554.0  409.0   90.0  593.0  691.0  374.0  436.0  467.0  387.0  340.0  847.0  643.0  434.0  846.0  523.0  405.0  632.0  200.0  648.0  451.0  610.0  104.0  440.0  311.0  132.0  476.0  237.0  622.0  309.0  222.0  124.0  642.0  479.0  293.0  425.0  498.0  614.0  576.0  401.0  361.0  612.0  519.0  132.0  626.0  720.0  297.0  644.0  551.0  637.0 
 382.0  354.0  782.0  540.0  850.0  490.0  422.0  186.0  240.0  742.0  340.0  587.0  700.0  345.0  493.0  622.0  274.0  567.0  458.0   61.0  646.0  276.0  533.0  180.0  562.0  625.0  751.0  724.0  518.0  693.0  428.0  702.0  620.0  586.0  328.0  197.0  147.0  770.0  501.0  256.0  614.0  460.0  817.0  617.0  113.0  627.0  334.0  659.0  223.0  652.0 
 101.0  162.0  566.0  607.0  519.0   14.0  320.0  505.0  316.0  535.0  642.0  155.0  295.0  276.0  180.0  296.0  356.0  148.0  664.0  538.0  378.0  203.0  673.0  453.0  423.0  607.0  477.0  630.0  108.0  539.0  485.0  816.0  200.0  299.0  492.0  443.0  392.0  401.0  142.0  380.0  422.0   83.0  528.0  600.0  368.0  161.0  460.0  244.0  269.0  242.0 
 567.0  462.0  603.0  240.0  746.0  628.0  357.0  183.0  317.0  569.0   54.0  774.0  701.0  355.0  730.0  585.0  268.0  626.0   96.0  381.0  553.0  467.0  187.0  213.0  412.0  354.0  626.0  474.0  595.0  496.0  213.0  345.0  660.0  537.0  137.0  209.0  289.0  718.0  555.0  245.0  478.0  559.0  686.0  347.0  411.0  713.0  172.0  681.0  392.0  673.0 
 850.0
 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75
   0   0   0   0   0   0   0   0   0   0
   5   4   8   7   7   5   5   5   4   3

