30 60
23124.0 12194.0 3202.0 18698.0 2329.0 8221.0 4785.0 18137.0 26796.0 17253.0 4135.0 26622.0 4849.0 25083.0 5550.0 27228.0 3082.0 19202.0 19263.0 23387.0 11663.0 16876.0 7697.0 5489.0 15034.0 23631.0 26610.0 14393.0 10587.0 17712.0 
  86.0   26.0   91.0    6.0   54.0   26.0   44.0   52.0   18.0   93.0   15.0   73.0   34.0   94.0   25.0   19.0   74.0   20.0   52.0   80.0   62.0   30.0   97.0   76.0   11.0   38.0   42.0   99.0   54.0   53.0   94.0   88.0   59.0   47.0   37.0   52.0   55.0   83.0   63.0   44.0   29.0   74.0    9.0   64.0   42.0   94.0   76.0   18.0   16.0   30.0   54.0   18.0   30.0   74.0   30.0   20.0    7.0   67.0   99.0   16.0 
  55.0   98.0   41.0   48.0   50.0   94.0   41.0   78.0   82.0    2.0   95.0   90.0   78.0   82.0   81.0   30.0    1.0   35.0   12.0   56.0   69.0   81.0   30.0   25.0   90.0   10.0   33.0   44.0   22.0   92.0   13.0    5.0   40.0   69.0   15.0   73.0   37.0    6.0   14.0   52.0   31.0   15.0   13.0   18.0   95.0   45.0   57.0   18.0   13.0   43.0   65.0   43.0   39.0   84.0   85.0   60.0   92.0   70.0   66.0   28.0 
  50.0   60.0   42.0   73.0    6.0   33.0   13.0   20.0   80.0   18.0    7.0   75.0   84.0   43.0   84.0    9.0   54.0   14.0   69.0   24.0   19.0   78.0   25.0   48.0   24.0   82.0   63.0    8.0   86.0   27.0    5.0   12.0    2.0   14.0   82.0   14.0   95.0   88.0   81.0   79.0   10.0   70.0   33.0   36.0   47.0   84.0   49.0   33.0   42.0   84.0   95.0   78.0   90.0   62.0    9.0   77.0   15.0   67.0   72.0   66.0 
  76.0    7.0   89.0    1.0   49.0   42.0   55.0    7.0   83.0   55.0   27.0   21.0    5.0   33.0   40.0   18.0   77.0   54.0   79.0   20.0   40.0   25.0   81.0   23.0   31.0   49.0   10.0   39.0   60.0    2.0   96.0   66.0   66.0   32.0   50.0   71.0   33.0   82.0   36.0   88.0   80.0   22.0   27.0   46.0   20.0    7.0   15.0    5.0   81.0   49.0    0.0   14.0    7.0   15.0   43.0   91.0   16.0   34.0   88.0   19.0 
   0.0   43.0    9.0   19.0   48.0   12.0   33.0   88.0   96.0   92.0   82.0   32.0   79.0   30.0   12.0   32.0   22.0   24.0   16.0   76.0   55.0   24.0   14.0   58.0   32.0   74.0   41.0   15.0   34.0   97.0   20.0    9.0   68.0   25.0   39.0   58.0   64.0   73.0   12.0    2.0   59.0   56.0   44.0   19.0   84.0   54.0   80.0   84.0   33.0    8.0   54.0   68.0   36.0   78.0   28.0   88.0   20.0   31.0   30.0   91.0 
  98.0   52.0   15.0   50.0   46.0   59.0   43.0   54.0   11.0    2.0   24.0   12.0   78.0   89.0   97.0    0.0   64.0   12.0   45.0   52.0   39.0   12.0   54.0   88.0   92.0   22.0   12.0   11.0   92.0   70.0    5.0   79.0   84.0   58.0   46.0   33.0   94.0    4.0   16.0    8.0   59.0   59.0   30.0   98.0   73.0   85.0   12.0    8.0   52.0   10.0   97.0   53.0   15.0   46.0   52.0   46.0   92.0   77.0    8.0   41.0 
  41.0   18.0   90.0   11.0   32.0   18.0   15.0   77.0   80.0   62.0   26.0   66.0   38.0   94.0   82.0   15.0   37.0   92.0   24.0   58.0   55.0   22.0   99.0   43.0   47.0   67.0   28.0   43.0    1.0   60.0   18.0   58.0   51.0   16.0   15.0   15.0   28.0   40.0    4.0   52.0   53.0   49.0   50.0    9.0   80.0   73.0   86.0    6.0   74.0   58.0   41.0   10.0   43.0   59.0   16.0    6.0    7.0   28.0   98.0   55.0 
  85.0   47.0   93.0   43.0   70.0   34.0   59.0   64.0   49.0   26.0    4.0   87.0   23.0   98.0   38.0   92.0   73.0   42.0   97.0   55.0   48.0   23.0   37.0   37.0   16.0   59.0    2.0   97.0   87.0   19.0   55.0   24.0    9.0   34.0   75.0   85.0   23.0   32.0   32.0   92.0   94.0   92.0   22.0   93.0   11.0   14.0   75.0   72.0   49.0   10.0   32.0   81.0   11.0   13.0   90.0   73.0   23.0    1.0   12.0   74.0 
  70.0   86.0    8.0   33.0   19.0   92.0   84.0   66.0   10.0    3.0   57.0   30.0   97.0   31.0   81.0   75.0   49.0   82.0   97.0   60.0   94.0   56.0    3.0    9.0   61.0   94.0   16.0   99.0   17.0   66.0   28.0   98.0   90.0    4.0   58.0   44.0   97.0   81.0   96.0   69.0   55.0   27.0   38.0   67.0   95.0   98.0   18.0    4.0   60.0   81.0   37.0   74.0    7.0   48.0   78.0   96.0   96.0   49.0   19.0   57.0 
  83.0   64.0   14.0   71.0    8.0    1.0    1.0   19.0   23.0   14.0   58.0    2.0   96.0   92.0   90.0   41.0   43.0   88.0    5.0   34.0   23.0   29.0    2.0   68.0   59.0   98.0   74.0   15.0   77.0   79.0   25.0   85.0   55.0   73.0   14.0   53.0    6.0   88.0   13.0   55.0   65.0   86.0   82.0   47.0    3.0   12.0   69.0   44.0   55.0   84.0   24.0   16.0   77.0   51.0   29.0   58.0    4.0   24.0   56.0   31.0 
   1.0   40.0   17.0   68.0   23.0   58.0   46.0   44.0   77.0    2.0   57.0   67.0   65.0   76.0   51.0    5.0    3.0   34.0   37.0   62.0   49.0   51.0   64.0   73.0   81.0   91.0   89.0   93.0   10.0   66.0   90.0   75.0   44.0   86.0   27.0   48.0   91.0   14.0   41.0   85.0    8.0   96.0    1.0   66.0   96.0    6.0   94.0   35.0   33.0   67.0   54.0   49.0   53.0   76.0   46.0   20.0   73.0   22.0   79.0   60.0 
