30 60
6204.0 1676.0 4248.0 6260.0 5817.0 3260.0 3806.0 5419.0 3441.0 4148.0 1670.0 5114.0 4860.0 2486.0 2069.0 1488.0 5318.0 1552.0 2256.0 4931.0 2139.0 5260.0 3876.0 5306.0 3634.0 3048.0 2713.0 6243.0 3523.0 3102.0 
  29.0   77.0   28.0    0.0    8.0   35.0    9.0   85.0   46.0   69.0   96.0   10.0    7.0   49.0   89.0   78.0   10.0   93.0   44.0   83.0   25.0   19.0   92.0   11.0   65.0   39.0   49.0   82.0   75.0    0.0   25.0   38.0    1.0   64.0   23.0   67.0   72.0   41.0   31.0   84.0   58.0   51.0   15.0   44.0   35.0   46.0   96.0    6.0   35.0   61.0   26.0   32.0   94.0   24.0   56.0   43.0   94.0   93.0    5.0    8.0 
  77.0   91.0   23.0   92.0   39.0   96.0   60.0   80.0   56.0   75.0   11.0   19.0   59.0   51.0   11.0   65.0   77.0   22.0   76.0   83.0   79.0   21.0   33.0   17.0   50.0   47.0   76.0   29.0   70.0   63.0   37.0    7.0   27.0   59.0   74.0   38.0   37.0   90.0   80.0   56.0   88.0   82.0   13.0   54.0    2.0    0.0   40.0   67.0   17.0   94.0    3.0   21.0   85.0    7.0    2.0   54.0   88.0   54.0   98.0    6.0 
  93.0   84.0   96.0    2.0   52.0    1.0   54.0   24.0   88.0   37.0   92.0   16.0    9.0   35.0   48.0   24.0   64.0   30.0   26.0   99.0   28.0   71.0   73.0   40.0   23.0   37.0   99.0   31.0   82.0   49.0   39.0   75.0   69.0   68.0   66.0   14.0   24.0   96.0   37.0   55.0   69.0   68.0   95.0   77.0   47.0   32.0    1.0   40.0    6.0   32.0   22.0   84.0   35.0   74.0   58.0   26.0   33.0    1.0    7.0   41.0 
  91.0   58.0   30.0   79.0   18.0   76.0   67.0   27.0   82.0   82.0   56.0   23.0   97.0   11.0   30.0   75.0    3.0   19.0   79.0   65.0   97.0   59.0   40.0    0.0   28.0   74.0   47.0   95.0   57.0    7.0   56.0   66.0   92.0   34.0   37.0   44.0   86.0   12.0   30.0   14.0   12.0   48.0   81.0   61.0   96.0   86.0   35.0   47.0   27.0   11.0    3.0   97.0   33.0   76.0   99.0   12.0   23.0   42.0   43.0   89.0 
  41.0   97.0   61.0   75.0   18.0   99.0   23.0   30.0   72.0   20.0   33.0   60.0   19.0   88.0   67.0    2.0   55.0   80.0   29.0   73.0   27.0   29.0    2.0   77.0    8.0   69.0   83.0   50.0   51.0   28.0   21.0   45.0   55.0   67.0   45.0   70.0    8.0   58.0   87.0   63.0   34.0    7.0   95.0   13.0   30.0   20.0   45.0   20.0    0.0   20.0   43.0   12.0   74.0   96.0   24.0   86.0   33.0    2.0   41.0   14.0 
  49.0   35.0   93.0   78.0   70.0   22.0   97.0   54.0   64.0   24.0   91.0   73.0   64.0   34.0    3.0   43.0   97.0   94.0   10.0   15.0   49.0   50.0   37.0   92.0   48.0   69.0   77.0   10.0   69.0   27.0   26.0   85.0   53.0   67.0   38.0   29.0   48.0   26.0    4.0   37.0   67.0   29.0   39.0   39.0   66.0   52.0   99.0   23.0   42.0   54.0    8.0   30.0   44.0   80.0    9.0    9.0   11.0   27.0   34.0   52.0 
  74.0   49.0   67.0   58.0   76.0    6.0   77.0   28.0   89.0   82.0   74.0   32.0   55.0   23.0   89.0   33.0   33.0   74.0    2.0   60.0   85.0   85.0   83.0   76.0   99.0    1.0   57.0   54.0   63.0   53.0   24.0   24.0   78.0   36.0   22.0   36.0   17.0   86.0   30.0    3.0   25.0   50.0   17.0   41.0   63.0   46.0   34.0    7.0    4.0   21.0   53.0   25.0   59.0    3.0   40.0    6.0   55.0   39.0   87.0   68.0 
  23.0   91.0   94.0   49.0   81.0   39.0   74.0   79.0   35.0   93.0   26.0    9.0   74.0   76.0   40.0   49.0   48.0   73.0   77.0   87.0   31.0   15.0   44.0   12.0   62.0   93.0   42.0   57.0   42.0   82.0   80.0   60.0   13.0   90.0   51.0   48.0   97.0   19.0   91.0   32.0    5.0   54.0   93.0   28.0   18.0   61.0   98.0   94.0   37.0   12.0   51.0   84.0   93.0   22.0   29.0   23.0   39.0   10.0   33.0    1.0 
  18.0   94.0   96.0   27.0    1.0   47.0   43.0   29.0   47.0   96.0   83.0    6.0   60.0   44.0   93.0   63.0   41.0    1.0   72.0   68.0   95.0   98.0   75.0    0.0   25.0   40.0   26.0   57.0   26.0   94.0   30.0   87.0   65.0   38.0   86.0   84.0   67.0   34.0   81.0   13.0   77.0   64.0   86.0   84.0   35.0   93.0   44.0   70.0   29.0   90.0   50.0   68.0   54.0   78.0   29.0    5.0   53.0   46.0    2.0   84.0 
  80.0   24.0    1.0   15.0   98.0    0.0   59.0   84.0   56.0   54.0   16.0    2.0   67.0   25.0   29.0   69.0   16.0   67.0   78.0   80.0   92.0   48.0   82.0   21.0   37.0    3.0   35.0   44.0   15.0   67.0   51.0    2.0   99.0   73.0   47.0   57.0   76.0   16.0   20.0   58.0   70.0   92.0   67.0   82.0   89.0    0.0    6.0   52.0   81.0   14.0   23.0   13.0   23.0   26.0   40.0   91.0   11.0   56.0   96.0    5.0 
  38.0   32.0    1.0   96.0   60.0   34.0   22.0   56.0   13.0   83.0   52.0    3.0   30.0   64.0   80.0   45.0   74.0   70.0   98.0   41.0   73.0   34.0   36.0   53.0    0.0   53.0   40.0   85.0   97.0   98.0   87.0   24.0   44.0   26.0   56.0   73.0   66.0   87.0   32.0   72.0   91.0   16.0   58.0   22.0   51.0   26.0   33.0   92.0   17.0   92.0   48.0   29.0   92.0   32.0   72.0   59.0   38.0   74.0   74.0   78.0 
  76.0   27.0   23.0   38.0   36.0   15.0   12.0   32.0    5.0   15.0   23.0   17.0   56.0    3.0    7.0   22.0   15.0   27.0   93.0   67.0   25.0   70.0    2.0   98.0   68.0   19.0   34.0   49.0   62.0   58.0   25.0   21.0   20.0   85.0   61.0   74.0   89.0   38.0   81.0   45.0   45.0   46.0   28.0   81.0   68.0   96.0   83.0   91.0   73.0   23.0   62.0   20.0   27.0   11.0   82.0   35.0   15.0   22.0   96.0   37.0 
  36.0   84.0   42.0   87.0   61.0   10.0   29.0   21.0   20.0   95.0   13.0   91.0   65.0   24.0   14.0    2.0   41.0   96.0   71.0   56.0   69.0   78.0   99.0    8.0   19.0   13.0   39.0   73.0   80.0   70.0   92.0   69.0   24.0   33.0   60.0    2.0   61.0   39.0   70.0    9.0   88.0   60.0   99.0   22.0   36.0   23.0   89.0    1.0    6.0   78.0   52.0   90.0    0.0   12.0   84.0   26.0   47.0    0.0   50.0   94.0 
