20 50
 373.0   94.0  392.0  463.0  142.0  139.0  886.0  436.0  801.0  697.0  154.0  337.0  839.0  444.0  290.0  524.0  666.0  306.0  266.0  467.0 
  71.0   70.0   70.0    7.0   62.0    8.0   78.0   48.0   62.0   21.0   26.0   45.0   45.0    4.0   99.0   33.0   51.0   49.0   80.0   24.0   49.0    5.0   19.0   75.0   10.0   54.0   99.0   56.0   70.0   74.0    4.0   22.0    6.0   11.0   92.0   77.0    0.0   46.0   63.0   46.0    9.0   65.0   22.0   45.0   32.0   28.0   56.0   44.0   83.0   37.0 
  90.0   68.0   22.0   90.0   13.0   65.0   64.0   35.0   80.0   77.0    4.0   60.0   35.0   57.0   98.0   34.0   92.0   10.0   12.0   76.0   25.0   91.0   26.0   47.0   62.0   95.0   18.0   49.0   81.0   51.0   63.0   13.0    1.0   17.0   23.0   96.0   80.0   73.0   48.0   75.0    3.0   15.0   60.0   39.0   81.0   47.0   54.0   82.0   40.0   81.0 
  74.0   32.0   60.0    9.0   87.0   62.0   18.0   10.0   60.0   94.0   95.0   38.0   17.0    1.0   55.0   26.0   91.0   82.0   76.0   95.0   38.0   80.0   77.0   65.0   65.0    3.0   30.0   84.0   40.0   39.0   80.0   37.0   17.0   77.0   68.0   71.0   51.0   26.0   43.0   12.0   19.0   33.0   89.0   83.0   35.0    2.0   33.0   22.0   75.0   11.0 
  53.0    1.0   42.0   98.0   48.0   97.0   68.0   34.0   65.0   63.0   20.0   94.0   15.0   55.0   23.0   73.0   26.0   68.0   44.0   77.0   88.0   81.0   29.0   68.0   92.0    1.0   54.0   10.0   79.0    6.0   60.0    8.0   82.0   90.0    6.0   53.0   69.0    5.0    6.0   70.0   87.0    6.0   75.0   55.0    5.0   94.0   74.0   24.0   60.0   61.0 
  46.0   77.0   40.0   42.0   72.0   91.0   78.0   80.0   78.0   70.0   29.0   85.0   39.0   16.0    9.0   65.0   30.0   36.0   17.0   67.0   91.0    8.0    3.0   43.0   99.0   51.0   37.0   19.0   37.0   91.0   81.0   66.0   58.0   35.0   49.0   67.0   59.0   35.0   88.0   87.0   49.0   60.0   35.0   40.0   15.0   62.0   93.0   58.0   92.0   46.0 
  32.0   36.0   46.0   50.0   36.0   24.0   79.0   74.0   98.0   27.0   29.0   40.0   51.0   91.0   85.0   39.0   64.0   53.0   69.0    6.0   34.0   41.0   26.0    9.0   80.0   67.0   21.0   51.0   37.0   19.0   33.0   55.0   50.0   54.0   47.0   62.0   66.0   96.0   47.0   26.0   30.0   27.0   12.0    4.0   80.0   78.0   10.0   52.0   36.0   29.0 
  45.0   84.0   20.0   69.0    0.0   54.0   77.0   85.0   89.0   38.0   44.0   18.0   29.0   42.0   25.0   22.0   13.0   44.0   66.0   32.0   41.0   16.0   69.0   86.0   28.0   42.0   19.0   43.0   30.0   37.0   96.0    1.0   57.0   63.0   98.0   19.0   97.0   51.0   56.0   31.0   32.0   20.0   57.0   67.0   57.0   92.0   60.0   72.0   99.0   14.0 
  73.0   73.0   61.0   11.0   94.0   91.0   10.0   17.0   26.0   87.0   94.0   80.0   75.0   62.0   28.0   16.0   23.0   85.0   69.0   36.0   63.0   41.0   60.0   82.0   51.0   70.0   76.0   80.0   42.0   14.0   67.0   75.0   39.0   61.0   99.0   81.0   36.0   86.0    3.0   21.0   59.0   96.0   14.0   74.0   12.0   77.0   16.0   15.0   22.0   30.0 
  92.0   18.0   75.0   93.0   82.0   16.0   84.0   15.0   67.0   56.0   57.0    7.0   85.0   53.0   92.0   48.0   85.0   14.0   30.0   87.0   94.0    1.0   24.0   17.0   83.0    2.0    9.0   41.0   41.0    2.0   69.0   40.0   41.0   49.0    7.0   47.0    9.0   24.0   14.0   10.0   92.0    9.0   36.0   62.0   28.0   58.0   45.0   92.0   14.0   62.0 
  99.0   51.0   14.0   47.0    9.0    4.0   95.0    9.0   31.0   59.0   67.0    7.0   39.0   71.0   46.0   16.0   86.0    6.0   69.0   20.0   94.0   40.0   93.0    6.0   50.0   45.0   83.0   58.0   99.0   89.0   12.0   51.0   38.0   29.0   51.0   46.0   10.0    2.0   62.0   80.0   97.0   20.0   94.0   64.0   14.0   65.0   77.0   74.0    2.0   82.0 
