20 50
3832.0 3761.0  814.0 2365.0 2018.0 2581.0 1671.0 4712.0 3202.0 4401.0  758.0 4325.0 3469.0 1603.0 1341.0 3810.0 2328.0 3996.0 2205.0 4534.0 
  29.0   45.0   47.0   81.0    1.0   38.0   32.0   43.0   64.0    4.0   28.0   59.0   91.0   49.0   16.0    4.0   33.0   54.0   29.0   51.0   63.0   19.0   92.0   14.0   19.0    9.0   65.0   93.0   48.0   94.0   93.0   17.0   50.0   98.0   41.0   88.0   19.0   38.0   46.0   24.0   92.0    8.0   33.0   74.0    0.0   32.0   12.0   47.0   31.0   52.0 
  77.0   12.0   65.0   15.0    5.0    5.0   65.0   69.0   96.0   43.0   59.0    0.0    7.0   68.0    3.0    1.0   86.0   91.0   78.0   21.0   39.0   64.0   59.0   29.0    1.0   45.0   83.0   91.0    4.0   70.0   17.0   29.0   43.0   19.0   30.0   98.0   52.0   85.0   58.0   50.0   63.0   25.0   82.0   87.0   96.0   24.0   83.0   10.0   84.0   94.0 
  24.0   34.0   77.0   89.0   85.0   16.0    8.0   90.0   26.0    2.0   44.0   63.0   50.0   77.0   56.0   89.0   94.0   93.0   95.0   17.0   22.0   67.0   86.0   54.0   19.0   73.0   22.0   63.0   82.0   32.0   55.0   51.0   19.0   13.0   95.0   69.0   38.0   21.0   98.0   99.0   44.0   37.0   76.0   82.0   23.0   96.0    4.0   61.0   29.0   60.0 
  34.0   21.0    4.0   97.0   52.0   99.0   15.0   21.0    5.0    2.0   79.0   21.0    0.0   81.0   96.0   87.0    7.0   18.0   34.0   96.0   74.0   42.0   53.0   32.0   50.0   46.0   20.0    6.0    2.0   11.0   29.0   71.0   31.0   21.0   22.0   45.0   96.0   82.0    4.0   29.0   30.0   20.0   95.0   57.0   46.0   97.0   36.0   90.0   16.0   67.0 
  41.0   38.0   21.0   26.0   18.0   74.0    7.0   98.0   60.0   48.0   14.0   49.0   56.0   73.0   18.0   25.0    5.0   44.0   25.0   29.0   56.0   79.0   13.0   57.0   53.0   66.0   78.0   48.0   78.0    3.0   75.0   22.0   97.0   45.0   64.0   29.0    0.0   46.0   54.0   90.0   49.0   71.0    0.0   36.0    4.0   33.0   86.0   31.0   86.0   53.0 
  45.0   42.0    7.0    4.0   26.0   93.0   18.0   27.0   98.0   68.0   21.0   51.0   66.0   75.0   73.0   27.0   11.0   52.0   96.0   72.0   57.0   39.0   37.0   39.0   44.0   41.0   44.0   82.0   96.0    3.0   32.0   26.0   85.0   76.0   51.0   41.0    6.0   85.0   56.0    0.0   41.0   42.0   96.0    8.0   60.0   56.0   12.0   80.0   86.0   19.0 
  51.0   91.0   45.0   51.0   72.0   41.0   33.0   66.0   96.0   62.0    8.0   65.0   85.0   62.0   69.0    8.0   51.0    8.0   64.0   68.0   50.0   22.0   83.0   18.0   77.0   77.0   48.0   24.0   56.0   85.0   10.0   46.0   40.0   97.0   44.0   25.0   98.0   92.0   39.0   76.0   12.0   74.0    8.0   70.0   69.0   29.0   89.0   61.0   27.0   24.0 
  39.0   25.0   35.0   32.0   72.0   81.0   57.0    8.0   53.0   33.0   33.0   87.0   32.0   31.0   81.0   69.0   48.0   53.0   63.0   88.0   42.0   22.0    4.0   36.0   78.0   26.0   12.0   78.0   63.0   37.0   94.0   72.0   60.0   29.0   79.0   87.0   14.0   97.0   32.0   24.0   67.0   46.0   48.0   58.0    7.0   41.0   93.0   66.0   80.0   11.0 
  82.0   33.0   35.0   22.0   80.0   76.0   63.0   10.0   61.0    9.0   46.0   29.0   63.0    5.0   26.0   88.0   37.0   95.0   23.0   79.0   89.0   17.0   90.0   19.0   25.0   55.0   48.0   96.0   95.0   84.0   34.0   10.0   33.0   17.0   44.0   19.0    8.0   44.0   77.0   84.0   60.0   23.0   63.0   82.0   65.0    9.0   29.0   20.0   76.0   74.0 
  75.0   76.0   94.0    5.0   12.0   93.0   49.0   46.0   64.0   92.0   54.0   27.0    6.0   15.0   82.0   16.0   54.0   73.0   80.0   32.0   28.0   11.0   37.0   13.0   25.0   79.0   47.0   88.0   84.0    1.0   86.0   44.0   56.0   43.0   75.0   93.0   75.0   80.0   51.0   42.0   23.0   29.0   22.0   28.0   96.0   88.0    1.0   39.0    8.0   26.0 
