30 90
11764.0 8827.0 4714.0 7394.0 5596.0 15644.0 21195.0 27531.0 19887.0 9274.0 19182.0 22785.0 21733.0 13701.0 22557.0 24065.0 25308.0 20554.0 24205.0 21222.0 3895.0 23444.0 21300.0 26684.0 1921.0 16767.0 20937.0 20503.0 25818.0 23160.0 
   2.0   13.0   92.0   61.0   10.0   24.0   45.0   26.0   64.0   30.0   15.0   73.0   92.0   15.0   59.0    8.0   66.0   88.0   91.0   38.0   14.0   79.0   90.0   90.0   78.0   43.0   54.0   37.0    8.0   44.0   95.0    5.0    8.0   45.0   78.0   84.0   23.0   82.0    4.0   23.0   62.0   40.0   35.0   30.0   81.0   16.0   68.0   53.0   92.0   80.0   46.0   69.0   32.0   27.0   19.0   51.0   61.0   27.0   42.0   45.0   14.0   61.0   26.0   26.0   92.0   61.0   20.0   58.0    1.0   33.0   51.0   45.0   29.0   84.0   95.0   72.0   70.0   35.0    4.0   44.0   92.0   30.0   63.0   18.0   48.0   42.0    3.0   28.0   32.0   66.0 
  80.0   15.0   85.0   79.0    0.0   90.0   72.0   54.0   74.0   12.0   14.0   59.0   80.0   75.0    4.0   61.0   19.0   29.0   63.0   87.0   40.0   16.0   33.0   36.0   48.0   11.0   32.0   16.0   71.0   99.0   90.0   92.0   98.0   55.0   42.0   61.0   86.0   54.0   97.0   40.0   37.0   93.0   71.0   78.0   43.0   36.0   93.0   78.0   99.0   73.0   79.0   48.0   84.0    6.0   69.0   64.0   15.0   42.0   45.0   56.0   63.0   15.0    0.0    6.0   44.0   22.0   95.0   74.0   75.0   80.0   71.0   35.0    2.0   98.0   36.0   41.0   92.0   71.0   16.0   94.0   98.0   93.0   83.0   45.0   91.0   87.0   42.0   11.0   60.0   54.0 
  98.0   73.0   79.0   41.0   59.0   41.0   64.0   52.0   41.0   57.0   53.0   38.0   32.0   37.0   28.0   52.0   84.0   20.0    0.0    4.0   73.0    9.0   42.0   82.0   49.0   51.0   12.0   41.0   76.0   56.0   65.0   13.0   74.0   69.0   65.0   79.0   49.0   79.0   87.0   72.0   19.0   73.0   17.0   31.0   29.0   38.0   39.0   96.0   71.0   99.0   21.0   48.0   82.0   10.0   95.0   92.0   52.0   80.0   27.0   80.0   12.0   47.0   83.0   88.0   24.0   97.0   89.0   27.0   65.0   26.0   86.0   97.0   98.0   40.0   74.0   97.0   41.0   11.0   53.0   65.0   34.0   62.0   63.0   66.0   91.0    8.0    3.0   31.0   54.0   34.0 
  74.0   37.0   84.0   78.0    8.0   84.0   77.0   89.0   28.0   44.0   76.0   87.0   36.0   88.0   97.0   42.0   35.0    6.0   21.0    9.0   54.0   59.0   40.0   47.0   81.0   10.0   41.0    4.0   28.0   13.0   89.0   70.0    6.0   82.0   48.0   97.0   21.0   21.0    7.0   99.0   91.0   22.0   28.0    3.0   77.0   41.0   20.0   83.0   39.0   30.0   19.0   58.0    2.0   49.0   99.0   57.0   52.0   41.0   93.0   54.0   41.0   73.0   39.0   77.0   17.0   54.0   40.0   71.0   67.0   18.0   43.0   49.0   86.0   67.0   45.0    0.0   56.0    2.0    1.0   64.0   54.0    3.0   72.0   85.0   70.0   90.0   72.0   24.0   46.0   46.0 
   0.0   96.0   69.0   84.0   51.0   40.0   66.0   46.0   43.0   39.0   76.0   42.0   29.0   30.0   80.0   97.0   94.0   14.0   65.0   83.0   65.0   42.0   87.0   68.0   73.0   84.0   73.0   66.0   53.0    4.0   73.0   74.0   89.0   15.0   50.0   13.0    3.0   46.0   16.0   49.0   90.0   83.0   15.0   22.0   94.0   16.0   42.0   56.0   27.0   78.0   14.0   71.0   34.0   75.0   79.0   88.0    3.0   12.0   73.0   22.0   13.0   12.0   17.0   77.0   34.0   27.0   59.0   30.0   62.0   47.0   61.0    4.0    5.0   98.0   31.0   48.0    8.0   37.0   90.0   97.0   25.0   40.0   99.0   34.0   30.0   82.0   10.0   44.0   80.0   15.0 
  17.0   25.0   28.0   11.0   63.0   95.0   22.0   78.0   36.0   60.0   13.0   85.0   75.0   58.0   85.0   67.0   91.0   70.0   30.0   21.0   43.0   62.0   38.0   86.0   72.0   56.0   43.0   43.0   20.0    8.0   45.0   37.0    0.0   16.0   97.0    5.0   54.0   35.0   64.0   42.0   60.0   24.0   45.0   68.0   24.0   98.0   74.0   25.0   31.0   12.0   78.0   87.0   68.0   52.0   12.0   90.0   19.0   52.0   61.0   85.0   18.0   30.0    4.0    3.0   86.0   37.0   60.0   43.0   25.0   29.0   90.0   77.0   85.0   60.0   75.0   74.0   99.0   87.0   62.0   46.0   87.0   99.0   73.0    7.0   31.0   65.0   93.0   54.0   14.0   95.0 
  94.0   94.0   58.0    4.0   95.0   42.0   59.0   84.0    8.0   15.0   88.0   92.0   88.0   55.0   35.0   54.0   61.0    2.0   56.0   81.0    8.0   35.0   75.0   60.0   46.0   51.0   91.0   78.0   99.0   95.0   65.0    3.0   61.0   30.0   12.0   92.0   60.0   49.0   83.0   62.0    9.0   36.0   36.0   87.0   52.0   68.0   10.0   53.0    8.0   56.0   82.0   43.0    2.0   40.0   31.0   80.0   96.0   18.0   79.0    5.0   10.0   24.0   43.0   99.0   38.0   49.0   69.0   49.0   56.0    5.0   64.0   65.0   30.0   31.0   20.0   28.0    7.0   51.0   36.0   96.0   10.0   60.0   25.0   38.0   21.0   71.0   30.0   26.0   59.0   96.0 
  41.0   30.0   62.0   21.0   78.0   78.0   28.0   56.0   46.0   43.0   82.0   39.0    6.0   40.0   37.0   78.0   99.0   88.0   92.0   88.0   31.0   10.0   94.0    1.0   76.0   98.0   37.0   38.0    5.0   51.0   63.0   59.0   26.0   76.0   95.0   74.0   47.0   64.0   81.0   21.0   55.0   28.0   59.0   26.0   20.0   16.0   41.0   15.0    7.0   89.0   17.0    5.0   19.0   71.0   72.0   63.0   46.0   61.0   33.0   29.0   46.0   23.0   20.0   12.0   33.0   38.0   30.0   55.0   95.0   26.0   29.0   65.0   16.0   42.0   70.0   14.0   32.0   28.0   25.0   10.0    0.0   51.0   38.0   37.0   78.0   96.0   94.0   57.0   37.0   33.0 
  89.0   69.0   10.0   63.0    6.0   54.0   72.0   68.0   56.0   12.0   54.0    3.0   89.0   61.0   16.0   14.0   51.0   80.0   83.0   12.0   57.0   17.0   10.0    2.0    2.0   89.0   91.0   10.0   14.0   81.0    7.0    2.0   52.0   39.0   30.0   95.0   50.0   52.0   52.0   65.0    5.0   30.0   74.0   48.0    1.0   78.0   33.0   31.0   90.0   60.0   69.0   42.0    4.0   60.0   42.0   32.0   16.0   36.0   91.0   47.0   50.0   63.0   32.0    1.0   25.0   80.0    5.0   34.0   48.0   17.0   66.0   76.0   51.0   32.0   16.0   86.0   72.0   25.0   81.0    8.0   76.0   61.0   31.0    0.0   25.0   71.0   41.0   68.0   85.0   66.0 
  16.0   17.0   55.0   96.0   20.0   21.0   25.0   74.0   19.0   41.0   61.0   52.0   19.0   59.0   17.0   62.0   69.0   13.0   85.0   59.0   21.0    6.0   20.0   13.0   64.0   41.0   31.0   30.0   25.0   67.0   38.0   78.0   38.0   47.0    8.0   48.0   83.0   48.0   46.0   18.0   93.0   45.0   67.0   49.0   30.0   43.0   25.0   88.0   31.0   26.0   26.0    1.0   18.0   11.0   91.0   16.0   84.0   35.0    5.0   88.0   43.0   55.0   25.0   85.0   47.0   59.0   58.0   89.0   80.0   11.0    9.0   15.0    8.0    1.0   99.0   58.0   12.0   22.0   51.0   43.0   79.0   64.0   40.0    9.0   65.0   22.0   21.0    3.0   28.0   33.0 
