30 90
17060.0 23824.0 9612.0 8793.0 12220.0 4428.0 26833.0 22103.0 23918.0 18701.0 13140.0 11901.0 20608.0 23072.0 11974.0 16471.0 14465.0 4699.0 10652.0 26019.0 3447.0 19181.0 15127.0 26158.0 8842.0 24711.0 2273.0 10614.0 9804.0 26456.0 
  46.0   38.0   90.0   62.0   17.0    6.0   49.0    5.0   43.0   69.0   97.0   88.0   63.0   75.0   20.0   67.0   86.0   56.0   65.0   35.0   57.0   82.0   95.0   99.0   58.0    8.0   96.0   46.0   58.0   17.0   15.0    8.0    6.0   52.0   58.0   17.0   65.0   44.0   14.0   58.0   95.0   37.0   39.0    8.0   73.0    1.0   73.0   80.0   66.0   43.0    6.0   48.0   34.0    9.0   82.0   77.0   92.0   84.0   58.0   39.0    7.0   80.0   91.0   29.0   36.0   19.0   84.0   66.0   18.0   18.0   65.0    0.0    2.0   53.0   19.0    1.0   19.0   30.0   49.0   48.0   98.0   45.0    0.0   10.0   35.0   33.0   13.0   23.0   87.0   17.0 
  76.0   41.0   52.0   13.0   94.0   77.0   70.0   18.0   30.0   71.0   62.0   89.0   93.0   57.0   54.0   32.0   55.0   59.0   24.0   17.0   39.0   71.0   35.0   47.0   65.0   59.0   53.0   40.0   71.0   77.0   20.0   31.0    2.0    5.0    8.0   91.0   68.0    3.0   31.0   73.0   68.0   88.0   31.0   67.0   87.0   26.0   34.0   76.0   56.0   43.0   71.0   16.0   88.0   57.0   71.0   29.0   78.0   26.0   21.0   16.0   70.0   18.0   93.0   91.0    0.0   96.0   45.0   54.0   99.0   25.0   87.0   75.0   71.0   97.0   13.0   11.0   40.0   71.0   11.0   27.0   58.0   39.0   30.0   44.0   91.0    3.0   26.0    5.0   70.0   79.0 
  83.0   89.0   88.0   61.0    8.0   67.0   61.0   63.0   83.0   74.0   69.0    3.0   99.0   30.0   94.0   62.0    2.0    7.0   18.0   74.0   98.0   18.0   97.0    6.0   58.0   42.0   34.0   92.0    6.0    3.0   44.0   96.0   11.0   83.0   17.0   31.0   67.0   86.0   66.0   15.0   68.0   41.0   79.0   73.0   76.0   52.0   58.0   82.0   86.0   90.0   52.0   61.0   82.0   29.0   86.0    7.0   85.0   24.0   87.0   65.0   99.0   40.0   92.0   53.0   48.0   13.0   66.0   27.0    8.0   65.0    0.0   85.0   31.0   58.0    9.0   24.0   65.0   92.0   24.0   32.0   67.0   48.0   75.0   26.0    9.0   75.0   72.0   38.0   75.0   18.0 
  21.0   35.0   33.0   74.0    6.0   14.0   20.0   21.0    9.0   94.0   59.0   83.0   83.0   94.0   76.0   82.0   35.0   98.0   92.0   47.0    7.0   57.0   24.0   80.0   60.0   67.0   13.0   92.0   86.0   14.0   68.0    5.0   32.0   86.0   22.0   30.0   50.0   56.0   20.0    0.0   59.0   34.0   13.0   89.0   34.0   86.0   80.0   86.0   99.0   21.0   60.0   46.0   59.0   50.0   15.0    3.0   34.0   13.0   98.0   57.0   17.0   70.0   46.0   30.0   54.0   69.0   99.0   87.0   43.0   73.0   22.0   27.0   41.0   66.0   61.0   44.0    6.0   21.0    6.0   58.0   45.0   36.0   84.0   10.0   86.0   47.0   56.0   29.0   69.0   95.0 
  64.0   96.0   72.0    4.0   23.0   95.0   62.0    5.0   38.0   33.0   44.0   21.0   32.0   94.0   96.0   25.0    5.0   16.0   32.0    1.0    8.0   25.0    9.0   43.0   41.0   54.0   84.0   54.0   14.0   71.0   12.0   37.0   34.0   84.0   88.0   81.0   52.0   51.0   33.0   34.0   39.0   79.0   25.0   82.0   20.0   18.0   71.0   10.0   38.0   50.0   27.0   62.0   70.0   69.0   56.0   99.0   89.0   57.0   35.0   38.0   61.0   52.0    1.0   99.0   91.0   12.0   49.0   40.0   16.0   70.0   62.0   80.0   33.0   86.0   93.0   26.0   80.0   89.0   91.0   87.0   54.0   16.0   64.0   81.0   76.0   44.0   94.0   46.0   99.0   12.0 
  45.0   44.0   79.0   66.0   60.0   64.0   65.0   43.0   63.0   13.0   85.0   67.0   94.0   47.0   90.0   50.0   37.0   19.0   86.0   99.0   39.0   81.0   71.0   46.0    6.0   93.0   30.0   98.0   60.0   60.0   14.0    7.0   68.0   85.0   68.0   53.0   43.0   39.0   46.0   53.0    8.0   50.0   84.0   86.0   32.0   15.0   44.0   31.0   33.0   25.0   29.0   35.0   53.0   10.0   65.0   92.0   99.0    9.0   50.0   38.0   51.0   50.0   76.0   76.0   45.0   51.0   19.0    8.0   18.0   46.0   90.0   92.0   24.0   23.0   70.0   19.0   24.0   80.0   94.0    1.0   34.0    7.0   26.0   87.0   52.0   79.0   80.0   92.0   48.0   73.0 
  52.0   11.0    4.0   62.0   81.0   99.0   57.0   56.0    3.0   78.0    2.0   78.0   48.0   51.0   19.0   45.0   36.0   71.0   45.0   91.0    3.0   30.0   24.0   96.0   36.0   92.0   60.0   72.0   92.0   68.0   64.0   83.0   15.0   39.0   88.0   16.0   44.0   20.0   55.0   86.0   17.0   67.0   90.0   99.0   70.0   29.0   34.0   43.0   25.0   43.0   59.0   37.0   76.0   74.0   71.0   11.0   67.0   99.0   18.0   40.0   64.0   32.0   73.0   17.0   23.0   95.0   33.0   68.0   44.0   32.0   91.0   18.0   30.0   68.0   17.0   89.0   33.0   11.0   25.0   56.0   91.0   95.0   35.0   34.0   67.0   71.0   31.0   15.0   77.0   42.0 
  70.0   26.0   55.0   63.0   87.0   89.0   92.0   78.0   63.0   69.0   76.0   53.0   25.0    2.0    8.0   80.0   59.0   97.0   28.0    9.0   48.0   87.0   36.0   95.0   29.0   45.0   35.0   33.0   67.0   71.0   83.0   51.0   46.0   43.0   79.0   70.0   85.0   42.0   53.0   38.0   64.0   45.0   82.0   32.0   78.0   82.0   29.0   27.0    1.0   66.0   87.0   35.0   75.0   93.0   58.0   12.0   16.0    6.0   37.0   32.0   39.0   33.0   27.0   34.0   97.0   88.0   60.0   36.0   50.0   45.0   49.0   16.0   37.0   83.0   47.0   61.0   84.0   89.0   39.0   91.0   16.0   46.0   36.0   45.0   97.0   73.0    2.0   38.0   84.0   46.0 
  87.0   49.0   91.0   64.0   38.0   91.0   49.0   23.0   60.0   43.0   69.0   81.0   10.0   47.0   65.0   18.0   24.0   15.0   68.0   70.0   28.0   95.0   41.0    3.0    8.0   17.0   36.0   96.0    6.0   46.0   99.0    6.0   77.0   19.0    9.0   30.0   73.0   78.0   76.0   63.0   87.0    6.0   66.0   49.0   27.0   41.0   81.0   22.0   42.0   96.0   82.0   47.0   90.0   65.0   49.0   50.0   48.0   33.0   92.0   41.0   68.0   67.0    0.0   38.0   74.0    6.0   39.0   74.0    5.0   53.0   91.0    9.0    2.0   45.0   35.0   25.0   38.0   31.0   77.0   23.0   90.0   33.0   17.0   11.0   56.0   11.0   66.0   84.0   21.0   11.0 
  88.0   70.0    9.0   82.0   85.0   95.0    3.0   72.0   78.0    8.0   29.0   73.0   84.0   21.0   79.0   72.0   55.0   88.0   56.0   34.0   95.0   60.0   41.0   53.0   37.0   68.0   44.0    8.0   98.0   24.0    5.0   57.0    1.0   40.0   80.0   32.0   54.0   59.0   85.0   65.0   20.0   17.0   15.0   22.0   31.0   16.0   26.0   71.0   90.0   14.0   94.0   50.0   35.0   40.0   32.0   71.0   65.0   25.0   87.0   29.0   48.0   47.0   98.0   40.0   84.0    7.0   25.0   91.0   51.0    6.0   45.0   14.0    4.0   62.0   23.0   72.0   60.0   22.0   44.0   71.0   33.0   17.0   19.0   88.0   56.0   15.0   55.0   15.0   59.0    6.0 
