30 75
3008.0 5268.0 4559.0 2669.0 5526.0 1066.0 3025.0  671.0 4385.0 2488.0 5798.0 5285.0 3549.0  808.0  879.0 2659.0 5945.0 4566.0 3557.0 5233.0 1329.0 5250.0 2605.0 3605.0 2087.0 4451.0 6240.0 4464.0 3431.0 3066.0 
  62.0   19.0   19.0   64.0   83.0   12.0   42.0   91.0   92.0    3.0   81.0   68.0   42.0   43.0   30.0   41.0   57.0   23.0   97.0   20.0    7.0   25.0   83.0   56.0   47.0   81.0   34.0   45.0   29.0   60.0   63.0   40.0   81.0   73.0   35.0   95.0   56.0   87.0   27.0   14.0   46.0   74.0   53.0   32.0   68.0   61.0   57.0    2.0   20.0   16.0   80.0   10.0    3.0   37.0   89.0    7.0   10.0   72.0   80.0   55.0   91.0   49.0   46.0   97.0   78.0   32.0   19.0   44.0   85.0   92.0   72.0   82.0   76.0   92.0   99.0 
  57.0    7.0   75.0   31.0   96.0   58.0   34.0   11.0   80.0   94.0   86.0   61.0   25.0   20.0   82.0   69.0   21.0   40.0   40.0    9.0   11.0   93.0   48.0   30.0   74.0   39.0   66.0   83.0   97.0   87.0   19.0   96.0   36.0   61.0   83.0   91.0   83.0   17.0   72.0   45.0   12.0    2.0    8.0   97.0   30.0   55.0   89.0   93.0   18.0   49.0   59.0   81.0   64.0   88.0   55.0   45.0   92.0   30.0   65.0   89.0   86.0   74.0   67.0   55.0    0.0   73.0   70.0   95.0   76.0    0.0   42.0   80.0   39.0   58.0   40.0 
  56.0   47.0   20.0   40.0   21.0   71.0   48.0   81.0   63.0   24.0   17.0   38.0   57.0   34.0   53.0   32.0   56.0   32.0   66.0   91.0   76.0   53.0   17.0   57.0    7.0    3.0   10.0   67.0   31.0   93.0    3.0   92.0   68.0   41.0   29.0   53.0   39.0   52.0   50.0    3.0   44.0   51.0   14.0   79.0   64.0   99.0   49.0   19.0   79.0   69.0   54.0   55.0    1.0   97.0   30.0   64.0   36.0   96.0   13.0   99.0   52.0   41.0   39.0   82.0   78.0   26.0   14.0   69.0   11.0   85.0   20.0   78.0   50.0   82.0   20.0 
  88.0   94.0   63.0   33.0   58.0   38.0   36.0   92.0   91.0   36.0   39.0   95.0   99.0   71.0   96.0   50.0   90.0   83.0   93.0   31.0   42.0   83.0   47.0    5.0   13.0   50.0   16.0   61.0   91.0   33.0   44.0   26.0    0.0   39.0   64.0   81.0   37.0   20.0   30.0   65.0   59.0   48.0    8.0   76.0   15.0   90.0   95.0   62.0   17.0   75.0   96.0   15.0   61.0   48.0   31.0   48.0   83.0   29.0    3.0   70.0   69.0   56.0   89.0   57.0    0.0   29.0   94.0   13.0   45.0   44.0   34.0   27.0    0.0   18.0   75.0 
  82.0    1.0   37.0   62.0   62.0   97.0   85.0   42.0   43.0    6.0   61.0   24.0   44.0   22.0   31.0   53.0   26.0   95.0    1.0   97.0   52.0   42.0   37.0   39.0   26.0   77.0   61.0   96.0   86.0   61.0    6.0   49.0   79.0   71.0   51.0    2.0   97.0   87.0   14.0   46.0   86.0   94.0   21.0   53.0   21.0   12.0   41.0   83.0   50.0   35.0   90.0   15.0    9.0   96.0    3.0   90.0    2.0   42.0   78.0   74.0   57.0   42.0   82.0   48.0   38.0   99.0   37.0    6.0   41.0   86.0   59.0   78.0   45.0    9.0   83.0 
  88.0   42.0   76.0   11.0   78.0   55.0   61.0   14.0   10.0   15.0   35.0   92.0   53.0   78.0    1.0   13.0   75.0   55.0    6.0   77.0    8.0    4.0   76.0    7.0    2.0   69.0   45.0   83.0   77.0   56.0   79.0   17.0   69.0   60.0   88.0   75.0   63.0   32.0   37.0   41.0   27.0   87.0   51.0   24.0   38.0   64.0    9.0   11.0   98.0   18.0   39.0   62.0   52.0   71.0   98.0   49.0   87.0   88.0   54.0   40.0   40.0   17.0   55.0   25.0   87.0   54.0   98.0   84.0   30.0   66.0   86.0    6.0   82.0   50.0   82.0 
  14.0   73.0   29.0   46.0   87.0   34.0   82.0   96.0   38.0   55.0   83.0   67.0   13.0   38.0   38.0   32.0   14.0    2.0   83.0   34.0    5.0   64.0   26.0   37.0   35.0   99.0   98.0   43.0   71.0   65.0   29.0   77.0   64.0    0.0   44.0   38.0   24.0   84.0   69.0   28.0   14.0   70.0   70.0   38.0   68.0   86.0   92.0   10.0   25.0    7.0   37.0   69.0   78.0   89.0   45.0   15.0   50.0   80.0    1.0   96.0   79.0   93.0   61.0   38.0   33.0   55.0   94.0   53.0   32.0   15.0   41.0   10.0   95.0   32.0    1.0 
  57.0   54.0   42.0   62.0   39.0   83.0   70.0   55.0   20.0   37.0   65.0   87.0   10.0   72.0    5.0   32.0   46.0   19.0   79.0   96.0   71.0   71.0    7.0   78.0   41.0   65.0   94.0   19.0   87.0   56.0   45.0   52.0   17.0   88.0    3.0   43.0   60.0   55.0   51.0   27.0   55.0   60.0   40.0   32.0   84.0   59.0   77.0    3.0   52.0   13.0   39.0   21.0    4.0   21.0   49.0    8.0   87.0   51.0   84.0   31.0   67.0   67.0   29.0    4.0   70.0   48.0   74.0   71.0   85.0    1.0   61.0   97.0    0.0   64.0   69.0 
  71.0   80.0   41.0   99.0    2.0   68.0   48.0   19.0   41.0   66.0   34.0   62.0   27.0    4.0    4.0   34.0    4.0   83.0   48.0   49.0   18.0    7.0   50.0   95.0   98.0   25.0   76.0   10.0   91.0    1.0   19.0   87.0   78.0   93.0   23.0   85.0   48.0   57.0   70.0   72.0   48.0   71.0   37.0   79.0    1.0   72.0   23.0   73.0   89.0   14.0   41.0   52.0    8.0   49.0   85.0   54.0   94.0   23.0   62.0   92.0    6.0   85.0   89.0    0.0   97.0   30.0   66.0    3.0   35.0   43.0   16.0    1.0    6.0   78.0   87.0 
   1.0   67.0   17.0   48.0   32.0   20.0   73.0   61.0   81.0   21.0   23.0   83.0   20.0   36.0   14.0   93.0   49.0    4.0   44.0   38.0   87.0   36.0   70.0   72.0   54.0   51.0   18.0   47.0   52.0   60.0   82.0   38.0   39.0   94.0   19.0   19.0   89.0   71.0   34.0   81.0   55.0   15.0   64.0   90.0   25.0   11.0   54.0   97.0   64.0    7.0   22.0   82.0   56.0   61.0   26.0   48.0   43.0   27.0   16.0   57.0   45.0   93.0   90.0   12.0   93.0   53.0   32.0   77.0   33.0   29.0   54.0   46.0   45.0   38.0   26.0 
