30 75
3455.0 15537.0 9015.0 1899.0 16746.0 8298.0 5213.0 6813.0 9293.0 5708.0 4705.0 6636.0 8959.0 10547.0 1900.0 5309.0 11276.0 6744.0 7273.0 10767.0 13790.0 12116.0 10624.0 13881.0 12755.0 10494.0 16589.0 8417.0 10302.0 9647.0 
  97.0   50.0   34.0    3.0   33.0   85.0   32.0   82.0   98.0   49.0   94.0   95.0   16.0    1.0   36.0   75.0   33.0   27.0   90.0   14.0    1.0    5.0    2.0   55.0   34.0   83.0   94.0    6.0   31.0   69.0   97.0   68.0   63.0   55.0   50.0   88.0   41.0   44.0   74.0   23.0   37.0    4.0    5.0   31.0   89.0   42.0    5.0   73.0   62.0   91.0   38.0   41.0   88.0   20.0   11.0   98.0   65.0   61.0   94.0   40.0   35.0   55.0   95.0   81.0   22.0   21.0   16.0   46.0   44.0   32.0   70.0   96.0   93.0   26.0   72.0 
  91.0   35.0   70.0   10.0   95.0   77.0   68.0   18.0   47.0   53.0   17.0   46.0   43.0    5.0   88.0   87.0   18.0   76.0   16.0    0.0   96.0    1.0   72.0   60.0   32.0   63.0   23.0   49.0   43.0   75.0   92.0   92.0   39.0   16.0    3.0   38.0   44.0    8.0   30.0   84.0   13.0   36.0   34.0   40.0   41.0   10.0   90.0   43.0   64.0   78.0   19.0    8.0   60.0   73.0    0.0   33.0   38.0   11.0   87.0   35.0   21.0   29.0   17.0   38.0   27.0   70.0    3.0    6.0   41.0    6.0   37.0   11.0   77.0   14.0   71.0 
  91.0   70.0   96.0   97.0   67.0   64.0    1.0   74.0   26.0   61.0   67.0   31.0   60.0   11.0   16.0   35.0   72.0   67.0   90.0   16.0   76.0    2.0   40.0   89.0   16.0   80.0   20.0   41.0    1.0    8.0   19.0   88.0   63.0   54.0   89.0    3.0   30.0   27.0   16.0    8.0   19.0   39.0   87.0   40.0   49.0   19.0   94.0   81.0   70.0   11.0   44.0   62.0   15.0   33.0   95.0   27.0   67.0    4.0    9.0   80.0   42.0   44.0   22.0   83.0    3.0   39.0   35.0   40.0   75.0   79.0   22.0   36.0   97.0   59.0   57.0 
  69.0   75.0   75.0   89.0   72.0   27.0   78.0   95.0   73.0   92.0    5.0   75.0   52.0   99.0   75.0    0.0   59.0   58.0   21.0   58.0   37.0   29.0   15.0   42.0    4.0   85.0   41.0   45.0   61.0   79.0   11.0   38.0   63.0   90.0   17.0   43.0   16.0   74.0   38.0    7.0   29.0    4.0   84.0   60.0    7.0    5.0   85.0   74.0   84.0   80.0   24.0   12.0    7.0   36.0   12.0   75.0   57.0   97.0   14.0   34.0   17.0   13.0    5.0   67.0   83.0   66.0   88.0   80.0   19.0   64.0   36.0   29.0   55.0   37.0   93.0 
  87.0   49.0   14.0   59.0   33.0   66.0   74.0   69.0   71.0   72.0   62.0   33.0    1.0   90.0   19.0   81.0   57.0   85.0   74.0   52.0   83.0   84.0   82.0    6.0   78.0   21.0   24.0   51.0    9.0   99.0   83.0   89.0   96.0   69.0   85.0   81.0   56.0   33.0    9.0   30.0   34.0   56.0   66.0   87.0   79.0   11.0   46.0   67.0   10.0   27.0   37.0   93.0   40.0   70.0    8.0   53.0   67.0   29.0   63.0   79.0   43.0   36.0   68.0   41.0    2.0   89.0   37.0   65.0   63.0    8.0   95.0   63.0    0.0   98.0    7.0 
  76.0   97.0   56.0   42.0   32.0   14.0   20.0   28.0   82.0   54.0    5.0   97.0   62.0   25.0   31.0   70.0   49.0   10.0   33.0    1.0   83.0   17.0   58.0   25.0   87.0   82.0   55.0   59.0   80.0    8.0   63.0   37.0   85.0   54.0   84.0   95.0   26.0   61.0   59.0   98.0   22.0   30.0   33.0    8.0   81.0   37.0   13.0    1.0   71.0   94.0   23.0   25.0    4.0   56.0   51.0   99.0    1.0   67.0   89.0   62.0   56.0   53.0   68.0   59.0   92.0   58.0   86.0   77.0    9.0   28.0   32.0   18.0   33.0   26.0   97.0 
  24.0   72.0   79.0   15.0   39.0   78.0   59.0   33.0   15.0   61.0   76.0   92.0   42.0   82.0   78.0   90.0   96.0   58.0   81.0   98.0   54.0   61.0   16.0   18.0   26.0   90.0   98.0   14.0   14.0   11.0   13.0   11.0   75.0   57.0   24.0   60.0   17.0   13.0   94.0   72.0    5.0   54.0   32.0   25.0   89.0   64.0   52.0   36.0   52.0   11.0   53.0    0.0   71.0    5.0   23.0    5.0    7.0   16.0   53.0    7.0    0.0   58.0   75.0   81.0   97.0   52.0   18.0   33.0   88.0   50.0   84.0   92.0   66.0   29.0   37.0 
   3.0   10.0   85.0    6.0   97.0   52.0   18.0    3.0   53.0   81.0    1.0   60.0    7.0   19.0   52.0   43.0   10.0   49.0   63.0   64.0   63.0   70.0   85.0   13.0   96.0   35.0   51.0   66.0   83.0   94.0   42.0    1.0   11.0   24.0   99.0   96.0   87.0   54.0   80.0   31.0   90.0   81.0   54.0   75.0   62.0   89.0   46.0   71.0   55.0   49.0   25.0   18.0    8.0   24.0   29.0   36.0   77.0   59.0   46.0   40.0    2.0   73.0   21.0   94.0   26.0   36.0   29.0   67.0   50.0   48.0   70.0   77.0   35.0    5.0   23.0 
  78.0   49.0   63.0   84.0   77.0   61.0   11.0   59.0   77.0   47.0   74.0    1.0   58.0   19.0   93.0   73.0   40.0   42.0   82.0   33.0    0.0   69.0   59.0    5.0   54.0    4.0   38.0   78.0   17.0   81.0   96.0   11.0   18.0   54.0    1.0   69.0   98.0   17.0   16.0   69.0   68.0   38.0   66.0   50.0   40.0   10.0   80.0   59.0   19.0   20.0   95.0   58.0   78.0   43.0   35.0   48.0   86.0   50.0   52.0    9.0   16.0   33.0   43.0   68.0   20.0   56.0   30.0   72.0   62.0   13.0   12.0   97.0   40.0   19.0   85.0 
  67.0    6.0   41.0    2.0   22.0   83.0   47.0   74.0   76.0   14.0   42.0   17.0   53.0   99.0   33.0   32.0   12.0   49.0   15.0    1.0   99.0   42.0   45.0   96.0   97.0   27.0   13.0   24.0   65.0   66.0    2.0   24.0   71.0   28.0   47.0   98.0   25.0   17.0   82.0   95.0   95.0   53.0   87.0   31.0   30.0   90.0   27.0   61.0   62.0   80.0   76.0   87.0   15.0   85.0   53.0   10.0   99.0   22.0   29.0   37.0    2.0   65.0   52.0   15.0   75.0   80.0   43.0   21.0    9.0   10.0    3.0   94.0    9.0    2.0    2.0 
