30 75
1579.0 2587.0 3772.0 2888.0 2186.0 2483.0 3350.0 1984.0 3854.0 3722.0 2283.0 2277.0 3107.0 1720.0 3379.0 1616.0 2230.0 2246.0 1333.0 3689.0 2322.0 2556.0 1891.0 3292.0  719.0 3223.0  659.0 1486.0 1043.0 1189.0 
   9.0   78.0   85.0   34.0    3.0    1.0   74.0   25.0   92.0   57.0   12.0   93.0   12.0   86.0   55.0   30.0   96.0   56.0    3.0   92.0   87.0   71.0   66.0   96.0    6.0   97.0    0.0   26.0    3.0    1.0   13.0   61.0   70.0   18.0   32.0   19.0   19.0   28.0   52.0   25.0   36.0   57.0   42.0   95.0    2.0   93.0   24.0   35.0   78.0   27.0   22.0   67.0   65.0    4.0   80.0   65.0   28.0    3.0   44.0   15.0   94.0   22.0   18.0   95.0   10.0   99.0   89.0   68.0   81.0   36.0   13.0   97.0   68.0   53.0   80.0 
  56.0   80.0   49.0   68.0   63.0   32.0   43.0    7.0   52.0    1.0   53.0   25.0   71.0   88.0   60.0   41.0    7.0   17.0   40.0    5.0   24.0   42.0   70.0   13.0   82.0    5.0   22.0   49.0   60.0   34.0   56.0   90.0   68.0   82.0    3.0   38.0   50.0   18.0   46.0    6.0   90.0   56.0   88.0   47.0    0.0   24.0   21.0   19.0   14.0   88.0   84.0    5.0   61.0    8.0   18.0   68.0   51.0   46.0   10.0   51.0   34.0   12.0   38.0   27.0   68.0   59.0    2.0   86.0   74.0   19.0   53.0   65.0   88.0   79.0   18.0 
  52.0   94.0   42.0   77.0   16.0   64.0   34.0   55.0   54.0   56.0   62.0   13.0   15.0   83.0   98.0   18.0   83.0   55.0   46.0   39.0   75.0    8.0   76.0   38.0   59.0    7.0   69.0   34.0   82.0   14.0   87.0   28.0   26.0   27.0   60.0    3.0   80.0   91.0   91.0   89.0   28.0   66.0   82.0    2.0   58.0   81.0   74.0   43.0   91.0   40.0   15.0   75.0   27.0    8.0   31.0   62.0    8.0   61.0   35.0   81.0    4.0    6.0   40.0    1.0   15.0   68.0   98.0   28.0   92.0   51.0   53.0   28.0   77.0   60.0   18.0 
  50.0   25.0   53.0   82.0   16.0   42.0   47.0   46.0   81.0   93.0   55.0   58.0   28.0   71.0   69.0   94.0   75.0   13.0   79.0   35.0   67.0   50.0   15.0   99.0   10.0   63.0   22.0   63.0   42.0   26.0   88.0   76.0   63.0   39.0    8.0   72.0   88.0   66.0   96.0   71.0   66.0   55.0   42.0   79.0   24.0   61.0    6.0   72.0   65.0   56.0   66.0   91.0    8.0   35.0    1.0   10.0   71.0   19.0   21.0   15.0   96.0   47.0   39.0   66.0   20.0   64.0   93.0   61.0   93.0    2.0    3.0   83.0   30.0   55.0   78.0 
  53.0   30.0   50.0   24.0   81.0   14.0   49.0   80.0    2.0   71.0   87.0   12.0   45.0   43.0   72.0   20.0   51.0   51.0    3.0   34.0   26.0   14.0   27.0   80.0   50.0   86.0   66.0   43.0   69.0   22.0   10.0   73.0   45.0   48.0   84.0   83.0   79.0   63.0   74.0   93.0    6.0   50.0   36.0   70.0   52.0   12.0   59.0    0.0   63.0   25.0    5.0   73.0    6.0    6.0   21.0   93.0   32.0    7.0    8.0   97.0   14.0   21.0   69.0    1.0   50.0   14.0   24.0   62.0   36.0   62.0   90.0   57.0    6.0   28.0   32.0 
  20.0   99.0    2.0   88.0   32.0   18.0   88.0    4.0   81.0   44.0   13.0   97.0   30.0   18.0   21.0   23.0   99.0   89.0   95.0   20.0   29.0   22.0   44.0   69.0   32.0   61.0   69.0   99.0   41.0   29.0   40.0   35.0   50.0   73.0   55.0   90.0   47.0   55.0   98.0    4.0   44.0   82.0   86.0   20.0    0.0   87.0   19.0    9.0   33.0   44.0    9.0   40.0   33.0   37.0   22.0   85.0   66.0   68.0   94.0   82.0   66.0    4.0   53.0   28.0   33.0   77.0   36.0   20.0   11.0   23.0   87.0   48.0   69.0   62.0   67.0 
  26.0   28.0   65.0   49.0    1.0   17.0   88.0   58.0   36.0   80.0   26.0   51.0   69.0   53.0   59.0   45.0   12.0   22.0   84.0   45.0   17.0   90.0   60.0   25.0   52.0   24.0   73.0   80.0    2.0   61.0   23.0   43.0   89.0   90.0   21.0   79.0    6.0   96.0   17.0   36.0   76.0   84.0   34.0   75.0   24.0   55.0   30.0   66.0   69.0   67.0   75.0   44.0   40.0   57.0   48.0   51.0    3.0   28.0   48.0   30.0   11.0   14.0   35.0   98.0   75.0    9.0   75.0   81.0   48.0   61.0   18.0   28.0   29.0   43.0   83.0 
  51.0   74.0   84.0   66.0   49.0   15.0   45.0    6.0   55.0   37.0   44.0   31.0   49.0   14.0   11.0   36.0   33.0   65.0   51.0   60.0   69.0   42.0   78.0   86.0   68.0    7.0    5.0   41.0   22.0    2.0   63.0   96.0   69.0   17.0   80.0   48.0   22.0   49.0   87.0    3.0   21.0   54.0   82.0   53.0   42.0   98.0   29.0   42.0   44.0   93.0    3.0   32.0   65.0   35.0   81.0   56.0   51.0   28.0   75.0   71.0   45.0   14.0    8.0   99.0    2.0   80.0   34.0   68.0   62.0   74.0    2.0   43.0   60.0    3.0   68.0 
  25.0   65.0   46.0   90.0    5.0    3.0   71.0   73.0   82.0    8.0   70.0   99.0   53.0   48.0   54.0   23.0   60.0   40.0   16.0   59.0   30.0   45.0   26.0   47.0   78.0   67.0    0.0   45.0   87.0   79.0   33.0   39.0   52.0   69.0    6.0   68.0   92.0   99.0   55.0   70.0   32.0   85.0   19.0   50.0   56.0    0.0   42.0   62.0   26.0   89.0   58.0   12.0   70.0    7.0   38.0   77.0   39.0   75.0    5.0   48.0   34.0   54.0   19.0   90.0   99.0   38.0   35.0   14.0   87.0   67.0   21.0   79.0   89.0   55.0   52.0 
  94.0    9.0   87.0   71.0   44.0   14.0   25.0    4.0   98.0    9.0   24.0   17.0   11.0   43.0   25.0   59.0   34.0   40.0    1.0   16.0   62.0   64.0   67.0   83.0   55.0   37.0   87.0   66.0   73.0   86.0   65.0   37.0   87.0   48.0   40.0   27.0   97.0    6.0   72.0   70.0   37.0   84.0   16.0   79.0   74.0   66.0   95.0   80.0    2.0   80.0   69.0   75.0   32.0    9.0   91.0   63.0   70.0   52.0   63.0   96.0   96.0   33.0   80.0   78.0   30.0   46.0   75.0   13.0   95.0   51.0   49.0   95.0   76.0    5.0    2.0 
