30 90
1028.0 3001.0 2166.0 1537.0 1133.0 3328.0 2317.0 3184.0  954.0  773.0 3189.0 2979.0  565.0  605.0 3256.0 1031.0  818.0 1017.0  903.0  333.0 2288.0  585.0 2023.0 3147.0 2636.0 2693.0 2050.0 2746.0 3057.0 3180.0 
  56.0   21.0   75.0   26.0    5.0   64.0   59.0   62.0   57.0   44.0   42.0   83.0   56.0   47.0    8.0   11.0   94.0    4.0   27.0   35.0    3.0    5.0    1.0   95.0   97.0    3.0   48.0   55.0   54.0   17.0   33.0   85.0   42.0   27.0   43.0   16.0   92.0   56.0    2.0    7.0    8.0   58.0   32.0   96.0   29.0   88.0   61.0   48.0   30.0   76.0   69.0   92.0   66.0   85.0   79.0   62.0   60.0   69.0   97.0   18.0   43.0   26.0   91.0   75.0   21.0   37.0   11.0   14.0    3.0    7.0   61.0   95.0   61.0   97.0    6.0   56.0   41.0   46.0   32.0   14.0   14.0   93.0   38.0   54.0   68.0   88.0   87.0   16.0   52.0   98.0 
  21.0   46.0   12.0   95.0   63.0    1.0   97.0   17.0   29.0   49.0   30.0   72.0    9.0   76.0   58.0    6.0   35.0   17.0   68.0   63.0   15.0    3.0   22.0   69.0   31.0   41.0   69.0   39.0    0.0   97.0   16.0    1.0   15.0    6.0   77.0   43.0   48.0    5.0   84.0   67.0   20.0   70.0   68.0   78.0   47.0   91.0   14.0   77.0   46.0   46.0   78.0   82.0   17.0   12.0   75.0   68.0   89.0   82.0   37.0   15.0   40.0    4.0   41.0   89.0   78.0   45.0   99.0   34.0   96.0   61.0   28.0   81.0   98.0    0.0   76.0   80.0   87.0   14.0   25.0   53.0   29.0   93.0   63.0   56.0   77.0   18.0   21.0   71.0   73.0   30.0 
  53.0   46.0   30.0   28.0   36.0   11.0   69.0   45.0   33.0    7.0    1.0   67.0   24.0   77.0   20.0   67.0   21.0   53.0   38.0   65.0   92.0   78.0   24.0   89.0   64.0   69.0   37.0   92.0   31.0   23.0   51.0    2.0   47.0   72.0   72.0   26.0   20.0   78.0   52.0   87.0   95.0   71.0   95.0   13.0   33.0   32.0   58.0   68.0   83.0   19.0   46.0   21.0   47.0   43.0   95.0   70.0   40.0   74.0   60.0   96.0   45.0    3.0   84.0   75.0   56.0   48.0   71.0   21.0   24.0   90.0   48.0   80.0   87.0   72.0   20.0   67.0    2.0   24.0   21.0   48.0   64.0   46.0   58.0   57.0   23.0   24.0   50.0   71.0   96.0   98.0 
  15.0   99.0   67.0   86.0   87.0   66.0   33.0   17.0   57.0   97.0   28.0   63.0   36.0   35.0   69.0   67.0   15.0   80.0   29.0   79.0   59.0   36.0   26.0   26.0   17.0   42.0   11.0   37.0   57.0   56.0   88.0   51.0   12.0   19.0   44.0   80.0   49.0   87.0    8.0   52.0   54.0   21.0   12.0   17.0   43.0   61.0   92.0   23.0   81.0   59.0   89.0   59.0   26.0   81.0   79.0   71.0   95.0   83.0   23.0   45.0   39.0   50.0   23.0   53.0   48.0    8.0   17.0   78.0   63.0    2.0   73.0    0.0   19.0   46.0   13.0   53.0   96.0   37.0   54.0   54.0   97.0   41.0   66.0   92.0   38.0   48.0   49.0   96.0   62.0   95.0 
  83.0   77.0   38.0   92.0   24.0    8.0   36.0   40.0   29.0    5.0   62.0   51.0   90.0   30.0   88.0   28.0   52.0   42.0   15.0   67.0   59.0   36.0   24.0   21.0   47.0   85.0   63.0   57.0   78.0   60.0   77.0    6.0   24.0   57.0   90.0    4.0   89.0   11.0   24.0   35.0   73.0    8.0   60.0   58.0   89.0   85.0   50.0   33.0   14.0   27.0   68.0   43.0   87.0   61.0    4.0    2.0   54.0   41.0    2.0   66.0   55.0   20.0   48.0   30.0   48.0   28.0   93.0   21.0   89.0   38.0   22.0   92.0   47.0   22.0   74.0   95.0   64.0    4.0   95.0   64.0   62.0   13.0   40.0   76.0   91.0   18.0   21.0   21.0   18.0   63.0 
  27.0   28.0   70.0   70.0   30.0   20.0   27.0   39.0   47.0    5.0   17.0   94.0   72.0   74.0    3.0   16.0   55.0   55.0   16.0   64.0   31.0   24.0   24.0   78.0    2.0   46.0   87.0   98.0   98.0   30.0   71.0    3.0   99.0    5.0   30.0   76.0   36.0    7.0   68.0   75.0   48.0    0.0   54.0   32.0   17.0   98.0   19.0   68.0   71.0   21.0   12.0   27.0   48.0   60.0   32.0   27.0   42.0   63.0   26.0   33.0    5.0   43.0   54.0   47.0   22.0    3.0   26.0   16.0   62.0   75.0    4.0   59.0   84.0   86.0   77.0   15.0   26.0   37.0    0.0    7.0   50.0    3.0    8.0   25.0   65.0   50.0   93.0   30.0   16.0   74.0 
   9.0   92.0   98.0   54.0   79.0   52.0   86.0   52.0   40.0   45.0   54.0   37.0   32.0   82.0   98.0   32.0   71.0   55.0   74.0   40.0   42.0   11.0   64.0    5.0   84.0   72.0   34.0   34.0   76.0   89.0   88.0   49.0    7.0   54.0   17.0   96.0   50.0   47.0   37.0   81.0   21.0   24.0   25.0   69.0   37.0   59.0   48.0    9.0   66.0   20.0   83.0   16.0   70.0   96.0   34.0   90.0   47.0   61.0   44.0   79.0   54.0   85.0   93.0   89.0   42.0   93.0    0.0   33.0   67.0   59.0    9.0   29.0    7.0   53.0   81.0   40.0   67.0   22.0   64.0   53.0   81.0   23.0   70.0   11.0    3.0   97.0   39.0   79.0   95.0   83.0 
  48.0   38.0   72.0   29.0   44.0   83.0   91.0   14.0   29.0   17.0   42.0   64.0    8.0   11.0   92.0   34.0   74.0   44.0   93.0   47.0    9.0   46.0   24.0    3.0   15.0   13.0   57.0   50.0   61.0   89.0   34.0   23.0   46.0   15.0   66.0   59.0   85.0   51.0   54.0   75.0    8.0   66.0   26.0   12.0   86.0   90.0   89.0   56.0   67.0   44.0    6.0   22.0   37.0   34.0   90.0    8.0   99.0   15.0   14.0   16.0   63.0   21.0   43.0   48.0   68.0   68.0   82.0   61.0   13.0   23.0   46.0    0.0   10.0   43.0   44.0   96.0   53.0   81.0   89.0   29.0   12.0   64.0   18.0   67.0   38.0   37.0   39.0   67.0   94.0   73.0 
  29.0   31.0   28.0   90.0   52.0   65.0   61.0   38.0   23.0   77.0   40.0   28.0   84.0   77.0   73.0   45.0   42.0   97.0   78.0   94.0   24.0   12.0   84.0   95.0   70.0   51.0   75.0   63.0   73.0    6.0   70.0   87.0   61.0   31.0   60.0    5.0   25.0   36.0   76.0   68.0   90.0   73.0   12.0   99.0   28.0   21.0   79.0   45.0   15.0   58.0   18.0   30.0   37.0   31.0   40.0   88.0   31.0   19.0   26.0    4.0   75.0   90.0   59.0   38.0   23.0   50.0    5.0   49.0   82.0   87.0   37.0   11.0   29.0    9.0    1.0   22.0   78.0   78.0   28.0    7.0   88.0   28.0   89.0   16.0   14.0   94.0   94.0   14.0    4.0   15.0 
  92.0   15.0    6.0   50.0   42.0   63.0   78.0   98.0    9.0   41.0   98.0    5.0   81.0   17.0   30.0   99.0   65.0   31.0   96.0   50.0   45.0   30.0   39.0   31.0   16.0   21.0   63.0    9.0   79.0   41.0   42.0   48.0    8.0   48.0   92.0   38.0   85.0   31.0   23.0   31.0    6.0   34.0   43.0   11.0   51.0    7.0   48.0   67.0   26.0   65.0   70.0   98.0   78.0   78.0   97.0   29.0   68.0   70.0   59.0   48.0   20.0   42.0   89.0   61.0   42.0    9.0   50.0   69.0    6.0   62.0   22.0   58.0    6.0   46.0   76.0   11.0   78.0   52.0   97.0   43.0   93.0   37.0   92.0   46.0   18.0   54.0   53.0   57.0   43.0    8.0 
